Rk,School,G,W 1997,L 1997,W-L% 1997,SRS,SOS,W 1997 Conf,L 1997 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
22,Boston University,30,19,11,0.633,-0.02,-2.52,12,6,,,,,2101,2026,,,718,1643,0.437,177,493,0.359,488,744,0.656,371,1124,460,209,87,475,613
23,Bowling Green State,26,10,16,0.385,-3.2,0.97,7,11,,,,,1776,1856,,,592,1394,0.425,183,501,0.365,409,573,0.714,285,814,322,176,44,397,491
24,Bradley,29,15,14,0.517,4.22,2.11,9,9,,,,,1872,1772,,,656,1487,0.441,121,333,0.363,439,644,0.682,314,1061,433,196,116,438,507
25,Brigham Young,30,9,21,0.3,-0.16,6.08,4,10,,,,,1906,2093,,,589,1571,0.375,194,638,0.304,534,749,0.713,381,1060,355,194,72,486,638
26,Brown,26,6,20,0.231,-17.25,-5.94,3,11,,,,,1478,1772,,,502,1313,0.382,124,404,0.307,350,544,0.643,260,855,272,125,39,380,480
27,Bucknell,28,13,15,0.464,-6.81,-6.81,8,4,,,,,1947,1922,,,676,1495,0.452,188,520,0.362,407,592,0.688,321,970,349,175,91,471,537
28,Buffalo,28,15,13,0.536,-6.2,-6.39,9,7,,,,,2098,2033,,,709,1574,0.45,170,505,0.337,510,701,0.728,297,968,442,175,67,362,494
29,Butler,33,22,11,0.667,4.86,2.76,8,6,,,,,2228,2052,,,730,1642,0.445,152,478,0.318,616,929,0.663,370,1163,400,177,96,491,612
30,Cal Poly,28,14,14,0.5,-7.95,-3.47,7,9,,,,,2367,2398,,,783,1759,0.445,246,654,0.376,555,791,0.702,346,999,407,212,63,418,569
31,Cal State Fullerton,28,12,16,0.429,-3.52,-0.96,6,10,,,,,2056,2085,,,728,1675,0.435,182,503,0.362,418,680,0.615,380,1016,368,224,95,483,571
32,Cal State Northridge,28,12,16,0.429,-1.35,-3.26,7,9,,,,,2356,2242,,,797,1761,0.453,241,643,0.375,521,749,0.696,414,1085,467,227,74,511,691
33,UC-Irvine,27,9,18,0.333,-7.87,0.49,6,10,,,,,1681,1877,,,564,1407,0.401,172,515,0.334,381,517,0.737,253,815,328,223,51,448,560
34,UC-Santa Barbara,26,7,19,0.269,-7.58,-0.21,4,12,,,,,1861,1977,,,689,1494,0.461,120,378,0.317,363,519,0.699,341,935,367,169,66,455,501
35,University of California,27,12,15,0.444,8.37,7.99,8,10,,,,,1899,1876,,,691,1578,0.438,100,328,0.305,417,618,0.675,330,959,321,227,97,422,519
36,Campbell,27,10,17,0.37,-18.24,-7.74,4,12,,,,,1726,1921,,,592,1461,0.405,185,539,0.343,357,549,0.65,336,974,364,174,117,474,501
37,Canisius,27,13,14,0.481,-3.07,-0.48,9,9,,,,,1844,1915,,,642,1483,0.433,155,449,0.345,405,600,0.675,356,952,387,145,71,381,477
38,Centenary (LA),30,10,20,0.333,-12.16,-7.42,8,8,,,,,2072,2214,,,730,1664,0.439,168,454,0.37,444,700,0.634,,1071,380,226,75,,632
39,Central Connecticut State,26,4,22,0.154,-17.57,-6.29,3,13,,,,,1705,1996,,,628,1537,0.409,149,433,0.344,300,447,0.671,359,956,320,198,88,500,537
40,Central Florida,28,17,11,0.607,-5.1,-7.94,11,5,,,,,2130,1998,,,788,1675,0.47,137,391,0.35,417,630,0.662,375,1071,429,258,116,469,591
41,Central Michigan,26,5,21,0.192,-11.57,2.47,3,15,,,,,1788,2117,,,612,1416,0.432,161,466,0.345,403,593,0.68,260,879,320,152,79,539,585
42,Charleston Southern,27,5,22,0.185,-20.41,-8.29,2,10,,,,,1883,2127,,,694,1509,0.46,134,356,0.376,361,564,0.64,318,946,319,169,73,532,605
43,Charlotte,31,20,11,0.645,12.21,6.73,13,3,,,,,2283,2113,,,816,1866,0.437,180,525,0.343,471,665,0.708,426,1176,481,266,73,447,561
44,Chattanooga,28,13,15,0.464,-8.7,-4.83,7,7,,,,,1771,1809,,,626,1550,0.404,200,551,0.363,319,461,0.692,405,950,372,176,42,371,497
45,Chicago State,27,2,25,0.074,-25.22,-3.6,2,14,,,,,1837,2421,,,686,1856,0.37,154,515,0.299,311,507,0.613,451,1012,311,240,86,439,583
46,Cincinnati,33,27,6,0.818,17.85,4.98,14,2,,,,,2510,2085,,,861,1886,0.457,178,513,0.347,610,898,0.679,521,1324,414,258,146,526,633
47,Citadel,28,15,13,0.536,-8.52,-9.02,6,8,,,,,1829,1741,,,645,1469,0.439,118,347,0.34,421,599,0.703,327,1021,378,153,120,399,518
48,Clemson,32,18,14,0.563,17.18,10.34,7,9,,,,,2309,2090,,,842,1783,0.472,164,485,0.338,461,751,0.614,396,1082,484,256,90,406,683
49,Cleveland State,27,12,15,0.444,-2.63,3.26,6,8,,,,,1745,1904,,,596,1490,0.4,130,391,0.332,423,645,0.656,382,998,277,204,87,502,602
50,Coastal Carolina,27,8,19,0.296,-19.43,-9.25,4,8,,,,,1675,1868,,,577,1480,0.39,154,457,0.337,367,531,0.691,371,883,306,237,39,469,546
51,Colgate,28,10,18,0.357,-9.73,-6.76,5,7,,,,,2075,2158,,,726,1754,0.414,208,638,0.326,415,580,0.716,365,1022,390,267,73,425,574
52,College of Charleston,30,24,6,0.8,4.44,-9.02,14,2,,,,,2102,1662,,,784,1701,0.461,105,305,0.344,429,618,0.694,389,1079,434,329,125,401,487
53,Colorado State,29,20,9,0.69,6.14,1.55,8,6,,,,,2011,1802,,,707,1561,0.453,151,445,0.339,446,663,0.673,350,1053,450,194,129,368,504
54,Colorado,27,13,14,0.481,2.13,4.44,7,9,,,,,1928,1970,,,661,1638,0.404,153,441,0.347,453,658,0.688,406,1058,417,177,109,386,492
55,Columbia,26,11,15,0.423,-13.45,-8.13,6,8,,,,,1487,1616,,,516,1221,0.423,148,463,0.32,307,489,0.628,221,826,306,184,54,406,521
56,Connecticut,37,32,5,0.865,20.68,7.89,15,3,,,,,2836,2363,,,1003,2188,0.458,220,616,0.357,610,832,0.733,520,1447,529,314,148,525,671
57,Coppin State,29,21,8,0.724,-2.42,-10.29,17,1,,,,,2251,2022,,,757,1767,0.428,202,572,0.353,535,734,0.729,379,1070,293,299,61,480,635
58,Cornell,26,9,17,0.346,-11.64,-8.2,6,8,,,,,1629,1699,,,605,1439,0.42,122,390,0.313,297,468,0.635,348,995,333,150,110,402,500
59,Creighton,28,18,10,0.643,6.27,1.2,12,6,,,,,2100,1958,,,723,1589,0.455,203,559,0.363,451,656,0.688,327,1032,430,261,127,460,573
60,Dartmouth,26,7,19,0.269,-15.61,-7.11,4,10,,,,,1474,1695,,,532,1310,0.406,140,437,0.32,270,434,0.622,278,880,284,124,73,404,471
61,Davidson,30,20,10,0.667,-0.71,-3.74,13,2,,,,,2138,1987,,,747,1726,0.433,209,595,0.351,435,646,0.673,416,1117,472,223,61,501,584
62,Dayton,33,21,12,0.636,8.8,4.04,11,5,,,,,2511,2354,,,862,1914,0.45,182,486,0.374,605,843,0.718,485,1300,444,183,69,475,593
63,Delaware State,27,9,18,0.333,-22.44,-10.04,7,11,,,,,1889,2165,,,670,1594,0.42,114,340,0.335,435,674,0.645,392,995,297,206,95,581,616
64,Delaware,30,20,10,0.667,-1.92,-3.42,12,6,,,,,2191,2111,,,758,1705,0.445,177,488,0.363,498,695,0.717,320,1072,420,240,91,504,563
65,DePaul,30,7,23,0.233,-2.43,7.5,3,13,,,,,1777,2063,,,630,1748,0.36,175,611,0.286,342,511,0.669,426,1024,288,249,66,395,539
66,Detroit Mercy,31,25,6,0.806,9.86,0.48,12,2,,,,,2314,1957,,,817,1771,0.461,208,554,0.375,472,639,0.739,389,1107,437,229,100,409,597
67,Drake,27,3,24,0.111,-14.07,1.59,0,18,,,,,1646,2033,,,573,1447,0.396,182,552,0.33,318,492,0.646,273,820,358,237,39,475,512
68,Drexel,28,13,15,0.464,-3.77,-2.91,10,8,,,,,1870,1894,,,665,1596,0.417,149,429,0.347,391,581,0.673,336,1000,393,122,39,346,588
69,Duke,36,32,4,0.889,29.56,9.33,15,1,,,,,3082,2308,,,1081,2278,0.475,273,739,0.369,647,960,0.674,534,1377,514,339,183,448,670
70,Duquesne,30,11,19,0.367,-0.57,4.67,5,11,,,,,2173,2330,,,774,1761,0.44,163,468,0.348,462,754,0.613,446,1107,407,261,91,589,637
71,East Carolina,27,10,17,0.37,-3.34,-1.3,5,11,,,,,1821,1835,,,639,1492,0.428,168,467,0.36,375,550,0.682,344,974,321,132,71,374,547
72,East Tennessee State,27,11,16,0.407,-11.56,-8.36,6,9,,,,,1779,1807,,,626,1420,0.441,120,352,0.341,407,634,0.642,313,931,340,175,45,445,555
73,Eastern Illinois,27,16,11,0.593,-4.9,-5.9,13,5,,,,,2009,1933,,,718,1649,0.435,165,497,0.332,408,609,0.67,360,1038,430,215,62,413,528
74,Eastern Kentucky,27,10,17,0.37,-11.11,-4.95,8,10,,,,,1897,2053,,,654,1617,0.404,171,496,0.345,418,633,0.66,428,1096,328,240,58,530,643
75,Eastern Michigan,30,20,10,0.667,6.7,2.67,13,5,,,,,2394,2266,,,909,1933,0.47,210,572,0.367,366,552,0.663,415,1121,473,234,110,429,600
76,Eastern Washington,27,16,11,0.593,-6.17,-3.13,10,6,,,,,2053,2130,,,754,1696,0.445,155,418,0.371,390,611,0.638,378,1032,403,224,70,425,503
77,Evansville,30,15,15,0.5,1.7,-0.37,9,9,,,,,2099,2005,,,726,1526,0.476,193,498,0.388,454,600,0.757,228,954,453,162,63,427,544
78,Fairfield,27,12,15,0.444,-2.85,-1.81,7,11,,,,,1896,1924,,,659,1491,0.442,118,388,0.304,460,714,0.644,392,985,356,217,126,448,691
79,Fairleigh Dickinson,30,23,7,0.767,2.9,-5.38,13,3,,,,,2511,2253,,,851,1883,0.452,233,639,0.365,576,855,0.674,530,1370,438,244,185,593,588
80,Florida A&M,28,11,17,0.393,-16.11,-11.83,8,10,,,,,1997,2117,,,716,1724,0.415,128,358,0.358,437,753,0.58,461,1226,301,212,182,582,632
81,Florida Atlantic,27,5,22,0.185,-19.26,-3.22,5,11,,,,,1671,2108,,,579,1457,0.397,165,523,0.315,348,508,0.685,305,921,298,163,45,505,563
82,Florida International,29,21,8,0.724,2.54,-5.67,13,3,,,,,2533,2295,,,898,1938,0.463,237,687,0.345,500,757,0.661,414,1103,472,325,68,423,615
83,Florida State,32,18,14,0.563,12.92,10.77,6,10,,,,,2287,2218,,,836,1830,0.457,129,438,0.295,486,731,0.665,434,1240,461,237,165,543,631
84,Florida,29,14,15,0.483,8.97,6.42,6,10,,,,,2208,2134,,,764,1725,0.443,285,712,0.4,395,598,0.661,353,1038,429,270,131,536,625
85,Fordham,27,6,21,0.222,-3.38,3.73,2,14,,,,,1762,1954,,,610,1544,0.395,158,492,0.321,384,543,0.707,334,912,344,161,78,409,557
86,Fresno State,34,21,13,0.618,9.17,5.48,10,4,,,,,2835,2629,,,1050,2345,0.448,284,840,0.338,451,733,0.615,537,1403,685,355,185,526,668
87,Furman,29,9,20,0.31,-15.15,-8.11,5,9,,,,,1790,1954,,,651,1521,0.428,93,334,0.278,395,600,0.658,351,1075,347,180,60,514,556
88,George Mason,27,9,18,0.333,-6.24,-0.57,6,10,,,,,1697,1850,,,618,1479,0.418,142,445,0.319,319,523,0.61,314,866,309,217,82,419,512
89,George Washington,33,24,9,0.727,9.91,4.76,11,5,,,,,2414,2244,,,848,1903,0.446,145,449,0.323,573,883,0.649,479,1320,494,234,88,513,715
90,Georgetown,31,16,15,0.516,8.75,5.99,6,12,,,,,2223,2052,,,822,1889,0.435,94,327,0.287,485,768,0.632,547,1267,390,352,98,505,646
91,Georgia Southern,28,10,18,0.357,-14.21,-6.92,4,10,,,,,1824,1912,,,662,1540,0.43,186,585,0.318,314,485,0.647,366,905,361,262,60,547,578
92,Georgia State,28,16,12,0.571,-5.4,-8.9,11,5,,,,,2096,1960,,,772,1658,0.466,170,461,0.369,382,520,0.735,343,982,383,197,110,408,481
93,Georgia Tech,33,19,14,0.576,12.83,8.7,6,10,,,,,2518,2382,,,882,2005,0.44,231,715,0.323,523,766,0.683,484,1318,502,253,209,589,525
94,Georgia,35,20,15,0.571,13.11,9.02,7,9,,,,,2654,2511,,,914,2163,0.423,284,803,0.354,542,777,0.698,525,1360,475,253,111,506,682
95,Gonzaga,34,24,10,0.706,10.65,1.87,10,4,,,,,2729,2355,,,965,2038,0.474,274,678,0.404,525,748,0.702,425,1273,525,231,121,463,640
96,Grambling,28,16,12,0.571,-13.36,-9.8,10,6,,,,,2030,2058,,,741,1667,0.445,128,420,0.305,420,610,0.689,419,1046,385,235,86,514,546
97,Green Bay,29,17,12,0.586,3.93,-0.58,7,7,,,,,1868,1737,,,639,1350,0.473,120,326,0.368,470,625,0.752,207,820,380,183,102,384,503
98,Hampton,26,14,12,0.538,-14.62,-11.46,11,7,,,,,1770,1852,,,588,1405,0.419,155,464,0.334,439,637,0.689,359,1042,323,148,116,505,511
99,Hartford,27,15,12,0.556,-4.64,-4.72,11,7,,,,,2138,2116,,,725,1578,0.459,147,435,0.338,541,730,0.741,270,952,385,265,73,436,597
100,Harvard,26,13,13,0.5,-8.08,-8.28,6,8,,,,,1812,1791,,,659,1459,0.452,188,448,0.42,306,421,0.727,276,856,342,180,59,351,434
101,Hawaii,30,21,9,0.7,11.1,4.27,8,6,,,,,2329,2124,,,842,1814,0.464,144,433,0.333,501,700,0.716,405,1140,470,237,108,470,549
102,Hofstra,31,19,12,0.613,-1.79,-4.48,11,7,,,,,2286,2180,,,814,1840,0.442,153,494,0.31,505,752,0.672,397,1166,466,241,120,484,639
103,Holy Cross,27,7,20,0.259,-16.58,-8.24,3,9,,,,,1848,2073,,1110,653,1573,0.415,155,500,0.31,387,541,0.715,318,951,342,161,66,418,565
104,Houston,29,9,20,0.31,-7.22,3.1,2,14,,,,,1843,2114,,,678,1595,0.425,115,377,0.305,372,537,0.693,408,1162,350,164,93,633,577
105,Howard,28,8,20,0.286,-20.22,-12.22,5,13,,,,,1937,2161,,,672,1650,0.407,142,425,0.334,451,695,0.649,424,1067,342,177,97,523,611
106,Idaho State,26,6,20,0.231,-17.53,-4.05,2,14,,,,,1791,2129,,,646,1522,0.424,140,444,0.315,359,611,0.588,348,908,331,191,65,445,477
107,Idaho,27,15,12,0.556,2.09,0.73,9,7,,,,,1910,1852,,,685,1496,0.458,125,334,0.374,415,590,0.703,347,978,331,188,54,439,568
108,Illinois-Chicago,28,22,6,0.786,9.2,0.67,12,2,,,,,2090,1851,,,715,1641,0.436,192,460,0.417,468,639,0.732,398,1034,397,169,76,354,530
109,Illinois State,31,25,6,0.806,9.63,3.4,16,2,,,,,2363,2141,,,865,1804,0.479,220,587,0.375,413,613,0.674,342,1099,574,259,77,473,625
110,Illinois,33,23,10,0.697,15.21,8.97,13,3,,,,,2301,2095,,,827,1869,0.442,215,593,0.363,432,634,0.681,368,1109,469,244,90,443,617
111,Indiana State,27,16,11,0.593,3.45,0.64,10,8,,,,,1875,1799,,,657,1449,0.453,150,421,0.356,411,596,0.69,284,908,372,227,92,410,505
112,Indiana,32,20,12,0.625,14.18,10.71,9,7,,,,,2457,2346,,,879,1792,0.491,186,489,0.38,513,702,0.731,327,1079,568,235,105,498,585
113,Iona,33,27,6,0.818,8.56,-2.07,15,3,,,,,2652,2295,,,934,2008,0.465,210,599,0.351,574,835,0.687,475,1247,511,325,205,504,652
114,Iowa State,30,12,18,0.4,0.75,6,5,11,,,,,1910,2031,,,681,1547,0.44,105,356,0.295,443,690,0.642,358,1088,366,163,98,512,498
115,Iowa,31,20,11,0.645,17.24,6.04,9,7,,,,,2486,2091,,,878,1828,0.48,218,543,0.401,512,721,0.71,418,1186,566,315,114,514,498
116,Jackson State,27,14,13,0.519,-8.59,-6.85,11,5,,,,,1888,1834,,,665,1600,0.416,128,440,0.291,430,659,0.653,397,1066,300,230,124,456,581
117,Jacksonville State,26,12,14,0.462,-16.85,-11.27,6,10,,,,,1958,2063,,,644,1540,0.418,225,637,0.353,445,633,0.703,331,981,316,164,61,445,534
118,Jacksonville,27,8,19,0.296,-7.85,-2.77,6,12,,,,,1776,1913,,,608,1443,0.421,144,436,0.33,416,669,0.622,342,947,269,231,84,514,547
119,James Madison,27,11,16,0.407,-4.99,-1.29,6,10,,,,,1729,1829,,,604,1451,0.416,144,450,0.32,377,561,0.672,358,951,268,148,91,414,467
120,Kansas State,29,17,12,0.586,9.38,3.42,7,9,,,,,2163,1990,,,796,1735,0.459,170,486,0.35,401,575,0.697,374,1125,491,215,121,444,567
121,Kansas,39,35,4,0.897,22.85,6.54,15,1,,,,,3300,2628,,,1249,2536,0.493,229,610,0.375,573,842,0.681,604,1682,746,315,220,623,651
122,Kent State,30,13,17,0.433,-3.76,0.68,9,9,,,,,2082,2170,,,759,1722,0.441,190,544,0.349,374,623,0.6,400,1042,469,239,73,542,631
123,Kentucky,39,35,4,0.897,22.95,9.85,14,2,,,,,3123,2612,,,1161,2409,0.482,250,681,0.367,551,816,0.675,587,1640,691,341,240,583,722
124,La Salle,27,9,18,0.333,-3,3.78,5,11,,,,,1928,2111,,,647,1605,0.403,223,661,0.337,411,604,0.68,404,949,380,185,76,384,520
125,Lafayette,28,19,9,0.679,-4.41,-8.18,10,2,,,,,2096,1904,,,720,1619,0.445,207,612,0.338,449,643,0.698,367,1083,408,255,91,463,560
126,Lamar,29,15,14,0.517,-3.48,-4.17,7,11,,,,,1936,1916,,,671,1591,0.422,117,362,0.323,477,732,0.652,405,1087,282,208,52,495,634
127,Lehigh,27,10,17,0.37,-15.69,-7.45,4,8,,,,,1917,2089,,,662,1619,0.409,164,457,0.359,429,662,0.648,345,989,333,225,66,419,528
128,Liberty,28,11,17,0.393,-14.67,-8.21,5,7,,,,,1800,1930,,,619,1425,0.434,180,493,0.365,382,546,0.7,307,882,363,211,60,470,564
129,Long Beach State,29,10,19,0.345,-8.52,-2.73,5,11,,,,,1850,2018,,,679,1611,0.421,125,411,0.304,367,588,0.624,358,1043,349,185,140,478,556
130,Long Island University,32,21,11,0.656,2.6,-2.06,14,2,,,,,3102,2776,,,1163,2636,0.441,310,932,0.333,466,834,0.559,682,1406,588,478,90,491,652
131,Louisiana,31,18,13,0.581,-0.32,-1.45,12,6,,,,,2336,2280,,,801,1868,0.429,218,646,0.337,516,776,0.665,436,1076,431,284,56,465,648
132,Louisiana-Monroe,29,13,16,0.448,-8.1,-4.35,8,8,,,,,2263,2348,,,818,1812,0.451,152,481,0.316,475,730,0.651,456,1068,415,287,108,539,543
133,Louisiana State,27,9,18,0.333,1.07,6.19,2,14,,,,,1680,1765,,,579,1364,0.424,140,425,0.329,382,592,0.645,328,972,314,166,47,487,469
134,Louisiana Tech,27,12,15,0.444,-1.42,-2.83,9,9,,,,,1849,1811,,,660,1432,0.461,134,404,0.332,395,599,0.659,337,953,328,201,35,446,561
135,Louisville,32,12,20,0.375,7.9,9.03,5,11,,,,,2267,2303,,,844,1907,0.443,221,652,0.339,358,550,0.651,432,1138,511,240,116,567,652
136,Loyola (IL),30,15,15,0.5,-5,-1.34,6,8,,,,,1997,2046,,,720,1677,0.429,127,432,0.294,430,640,0.672,385,1049,413,223,90,454,533
137,Loyola Marymount,27,7,20,0.259,-6.84,1.58,3,11,,,,,1994,2209,,,685,1673,0.409,231,662,0.349,393,587,0.67,355,1031,381,202,100,469,578
138,Loyola (MD),28,12,16,0.429,-3.19,-0.55,9,9,,,,,2143,2217,,,724,1622,0.446,144,448,0.321,551,767,0.718,353,1004,382,251,59,536,621
139,Maine,27,7,20,0.259,-13.65,-4.09,4,14,,,,,1920,2068,,,691,1653,0.418,206,602,0.342,332,509,0.652,346,994,395,231,62,488,523
140,Manhattan,29,12,17,0.414,-4.75,-0.88,7,11,,,,,1903,2014,,,668,1530,0.437,174,526,0.331,393,579,0.679,322,968,412,186,78,454,588
141,Marist,28,11,17,0.393,-7.18,-3.51,7,11,,,,,1939,2042,,,677,1546,0.438,133,390,0.341,452,643,0.703,330,895,349,204,100,380,583
142,Marquette,31,20,11,0.645,10.55,5.26,8,8,,,,,2024,1860,,,716,1746,0.41,199,647,0.308,393,579,0.679,436,1214,399,211,123,482,555
143,Marshall,27,11,16,0.407,-2.97,0.63,7,11,,,,,1882,1875,,,696,1541,0.452,177,498,0.355,313,466,0.672,333,950,376,186,94,435,461
144,Maryland-Baltimore County,28,14,14,0.5,-10.96,-9.32,6,6,,,,,1978,1991,,,686,1578,0.435,186,525,0.354,420,589,0.713,329,1032,414,204,83,465,540
145,Maryland-Eastern Shore,27,9,18,0.333,-16.17,-11.39,7,11,,,,,1838,1967,,,651,1579,0.412,102,334,0.305,434,666,0.652,375,976,245,265,44,476,527
146,Maryland,32,21,11,0.656,18.79,12.1,10,6,,,,,2520,2306,,,908,1969,0.461,166,476,0.349,538,794,0.678,422,1271,602,275,158,525,637
147,Massachusetts,32,21,11,0.656,11.99,7.27,12,4,,,,,2231,2080,,,817,1826,0.447,111,327,0.339,486,694,0.7,475,1232,444,198,176,476,671
148,McNeese State,26,7,19,0.269,-16.45,-7.73,4,12,,,,,1817,2026,,,641,1488,0.431,183,540,0.339,352,527,0.668,319,827,372,220,79,448,520
149,Memphis,29,17,12,0.586,8.04,5.56,12,4,,,,,2151,2079,,,779,1682,0.463,143,441,0.324,450,709,0.635,351,1013,402,291,92,513,556
150,Mercer,26,5,21,0.192,-19.22,-8.72,2,14,,,,,1767,1989,,,637,1558,0.409,170,529,0.321,323,510,0.633,382,977,314,181,52,429,478
151,Miami (FL),28,18,10,0.643,10.87,6.37,11,7,,,,,1962,1836,,,735,1669,0.44,114,397,0.287,378,572,0.661,388,1120,395,259,120,496,563
152,Miami (OH),29,17,12,0.586,3.62,1.94,9,9,,,,,2006,1932,,,705,1577,0.447,156,414,0.377,440,610,0.721,334,1062,346,165,56,442,521
153,Michigan State,30,22,8,0.733,18.65,9.25,13,3,,,,,2202,1920,,,799,1779,0.449,176,493,0.357,428,639,0.67,479,1197,446,229,117,461,575
154,Michigan,34,25,9,0.735,18.79,9.64,11,5,,,,,2630,2284,,,932,1907,0.489,260,621,0.419,506,729,0.694,422,1314,537,243,138,537,585
155,Middle Tennessee,28,19,9,0.679,-1.76,-6.59,12,6,,,,,1984,1781,,,690,1540,0.448,195,530,0.368,409,613,0.667,346,969,413,230,91,373,460
156,Milwaukee,27,3,24,0.111,-9.89,1.96,2,12,,,,,1651,1971,,,571,1476,0.387,185,545,0.339,324,496,0.653,292,863,325,195,59,456,549
157,Minnesota,35,20,15,0.571,11.93,8.3,6,10,,,,,2530,2403,,,901,2029,0.444,188,555,0.339,540,745,0.725,438,1228,498,304,144,440,716
158,Mississippi State,30,15,15,0.5,7.75,5.13,4,12,,,,,2131,2053,,,806,1774,0.454,136,426,0.319,383,605,0.633,351,1112,437,204,90,421,528
159,Mississippi Valley State,27,6,21,0.222,-16.97,-7.59,6,10,,,,,1991,2221,,,718,1943,0.37,222,781,0.284,333,574,0.58,567,1153,272,214,109,449,568
160,Mississippi,29,22,7,0.759,17.22,7.07,12,4,,,,,2334,1974,,,794,1754,0.453,204,544,0.375,542,831,0.652,442,1203,397,231,124,445,653
161,Missouri-Kansas City,27,9,18,0.333,-11.17,-5.33,7,9,,,,,1842,1964,,,696,1593,0.437,129,394,0.327,321,509,0.631,338,964,370,196,50,421,507
162,Missouri State,32,16,16,0.5,7.44,3.63,11,7,,,,,2369,2247,,,809,1792,0.451,169,463,0.365,582,791,0.736,370,1180,515,253,92,487,613
163,Missouri,32,17,15,0.531,6.81,7.4,8,8,,,,,2280,2299,,,791,1871,0.423,214,580,0.369,484,691,0.7,393,1190,455,257,91,528,600
164,Monmouth,27,4,23,0.148,-16.37,-4.22,3,13,,,,,1624,1952,,,602,1419,0.424,195,506,0.385,225,337,0.668,217,742,385,211,41,442,431
165,Montana State,30,19,11,0.633,2.75,-3.97,9,7,,,,,2400,2096,,,859,1800,0.477,243,652,0.373,439,572,0.767,294,1103,624,207,79,462,547
