Rk,School,G,W 2006,L 2006,W-L% 2006,SRS,SOS,W 2006 Conf,L 2006 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
157,Maryland-Baltimore County,31,12,19,0.387,-9.47,-4.92,7,9,6,6,5,12,1875,2016,,,692,1637,0.423,165,507,0.325,326,445,0.733,317,962,381,164,91,395,513
158,Maryland-Eastern Shore,31,4,27,0.129,-22.97,-9.04,1,17,1,12,2,13,1880,2278,,,672,1734,0.388,171,555,0.308,365,579,0.63,376,981,287,205,58,483,578
159,Maryland,34,25,9,0.735,19.06,7.59,10,6,17,3,6,4,2685,2295,,1365,971,2032,0.478,196,509,0.385,547,787,0.695,437,1325,587,253,233,544,612
160,Massachusetts,33,24,9,0.727,9.49,0.97,13,3,12,2,9,6,2551,2270,,1330,926,1941,0.477,197,577,0.341,502,808,0.621,482,1334,522,226,246,531,696
161,McNeese State,32,15,17,0.469,-11.34,-4.66,9,7,10,3,4,11,2028,2154,,,747,1839,0.406,127,431,0.295,407,621,0.655,455,1222,361,230,158,524,601
162,Memphis,37,33,4,0.892,19.72,3.91,16,0,19,0,9,2,2918,2333,,1485,1024,2249,0.455,278,792,0.351,592,953,0.621,550,1468,537,344,217,493,732
163,Mercer,30,13,17,0.433,-13.11,-5.82,8,10,9,5,4,11,2177,2329,,,762,1739,0.438,169,549,0.308,484,679,0.713,344,1145,382,194,138,529,498
164,Miami (FL),32,12,20,0.375,5.49,7.15,4,12,8,7,3,9,2279,2332,,,833,1916,0.435,208,588,0.354,405,577,0.702,451,1124,398,202,93,405,624
165,Miami (OH),33,18,15,0.545,4.81,2.78,10,6,11,2,3,11,1962,1895,,,720,1565,0.46,169,508,0.333,353,498,0.709,260,998,421,187,135,434,560
166,Michigan State,35,23,12,0.657,16.3,8.45,8,8,18,1,2,8,2276,2001,,,806,1718,0.469,182,486,0.374,482,671,0.718,394,1217,560,180,162,521,652
167,Michigan,35,22,13,0.629,10.59,6.79,8,8,18,3,3,9,2249,2116,,1400,791,1779,0.445,170,495,0.343,497,683,0.728,416,1231,478,190,200,520,587
168,Middle Tennessee,32,15,17,0.469,-5.93,-3.96,8,10,7,6,7,7,1995,2040,,1295,741,1619,0.458,146,432,0.338,367,524,0.7,283,1033,401,127,91,455,638
169,Milwaukee,31,9,22,0.29,-5.26,2.34,6,10,7,7,2,15,2007,2218,,1255,700,1808,0.387,222,680,0.326,385,572,0.673,406,1071,355,176,64,412,655
170,Minnesota,31,9,22,0.29,0.78,8.05,3,13,8,9,1,9,1880,2053,,1250,696,1613,0.431,182,515,0.353,306,448,0.683,272,984,396,150,152,456,521
171,Mississippi State,35,21,14,0.6,15.31,6.91,8,8,16,3,3,9,2692,2398,,1405,951,2071,0.459,275,775,0.355,515,774,0.665,443,1364,512,245,222,491,601
172,Mississippi Valley State,34,18,16,0.529,-13.12,-10.87,13,5,10,1,6,12,2076,2131,,,721,1774,0.406,165,513,0.322,469,721,0.65,407,1218,368,197,144,541,585
173,Mississippi,34,21,13,0.618,9.9,6.38,8,8,16,1,2,11,2486,2356,,,929,2100,0.442,232,670,0.346,396,563,0.703,440,1216,478,246,118,409,584
174,Missouri-Kansas City,32,12,20,0.375,-6.26,-1.8,6,8,9,4,1,14,2290,2397,,1305,805,1895,0.425,267,745,0.358,413,558,0.74,378,1029,372,206,81,371,585
175,Missouri State,33,22,11,0.667,13.96,5.93,12,6,12,5,8,4,2439,2150,,1330,844,1794,0.47,243,622,0.391,508,727,0.699,356,1145,542,257,103,437,606
176,Missouri,30,18,12,0.6,10.77,5.03,7,9,15,4,3,6,2328,2156,,,841,1827,0.46,245,658,0.372,401,580,0.691,346,1045,466,302,91,448,617
177,Monmouth,30,12,18,0.4,-8.96,-5.96,7,11,8,5,3,12,1938,2028,,,704,1513,0.465,189,548,0.345,341,519,0.657,259,902,412,194,153,458,510
178,Montana State,30,11,19,0.367,-11.75,-4.23,8,8,8,6,3,12,2040,2161,,,713,1696,0.42,231,700,0.33,383,576,0.665,385,1063,426,170,102,474,661
179,Montana,32,17,15,0.531,-5.34,-3.53,10,6,11,5,5,7,2310,2226,,1295,830,1785,0.465,256,697,0.367,394,595,0.662,369,1054,500,189,100,409,603
180,Morehead State,30,12,18,0.4,-10.12,-7.51,8,12,8,8,4,10,1936,1962,,,713,1644,0.434,183,577,0.317,327,504,0.649,372,1005,455,182,54,422,568
181,Morgan State,31,13,18,0.419,-12.14,-9.65,10,8,8,5,4,12,2108,2179,,,777,1699,0.457,149,453,0.329,405,643,0.63,402,1085,386,183,105,503,663
182,Mount St. Mary's,31,11,20,0.355,-8.81,-5.65,9,9,7,5,4,15,2022,2120,,,757,1752,0.432,152,475,0.32,356,522,0.682,362,1004,364,240,83,458,643
183,Murray State,30,16,14,0.533,-6.59,-5.92,13,7,8,5,8,7,1993,1973,,,721,1619,0.445,176,498,0.353,375,549,0.683,341,1016,409,214,84,452,612
184,Navy,30,14,16,0.467,-7.69,-3.77,4,10,7,7,5,9,1854,1881,,1220,618,1502,0.411,260,726,0.358,358,479,0.747,224,893,396,226,51,471,629
185,Nebraska,31,17,14,0.548,6.94,5.35,6,10,12,4,2,8,2072,1989,,,700,1537,0.455,244,650,0.375,428,600,0.713,260,928,462,205,71,441,560
186,Nevada-Las Vegas,37,30,7,0.811,12.98,5.37,12,4,19,1,8,5,2772,2470,,,979,2202,0.445,289,802,0.36,525,733,0.716,460,1293,548,289,197,410,670
187,Nevada,34,29,5,0.853,10.58,1.09,14,2,15,1,10,2,2632,2296,,1375,949,1961,0.484,253,623,0.406,481,636,0.756,399,1300,569,183,148,451,571
188,New Hampshire,30,10,20,0.333,-12.28,-6.1,6,10,4,7,5,12,1762,1942,,,605,1488,0.407,227,655,0.347,325,481,0.676,247,898,323,115,58,390,535
189,New Mexico State,34,25,9,0.735,5.04,0.01,11,5,19,1,6,7,2652,2462,,1365,906,1890,0.479,199,513,0.388,641,975,0.657,459,1285,472,242,94,573,698
190,New Mexico,32,15,17,0.469,3.19,2.89,4,12,13,5,1,10,2410,2345,,,856,1865,0.459,299,797,0.375,399,604,0.661,334,1068,482,183,78,395,562
191,New Orleans,31,14,17,0.452,-7.86,-5.62,9,9,9,5,5,8,2270,2313,,,801,1757,0.456,225,542,0.415,443,621,0.713,311,969,355,210,104,370,618
192,Niagara,35,23,12,0.657,-3.41,-4.7,13,5,9,6,9,4,2654,2609,,1415,889,2125,0.418,274,799,0.343,602,824,0.731,517,1342,467,224,55,473,611
193,Nicholls State,30,8,22,0.267,-12.3,-1.89,7,9,6,4,2,16,2144,2427,,1215,742,1730,0.429,269,806,0.334,391,520,0.752,275,957,468,190,67,489,538
194,Norfolk State,30,11,19,0.367,-16.92,-8.21,10,8,7,4,3,12,1970,2235,,1210,721,1580,0.456,143,412,0.347,385,607,0.634,362,1023,322,176,104,536,571
195,North Carolina-Asheville,31,12,19,0.387,-8.9,-2.23,6,8,7,6,5,13,2148,2277,,,777,1782,0.436,166,488,0.34,428,627,0.683,366,1122,438,231,142,516,532
196,North Carolina A&T,32,15,17,0.469,-11.68,-10.09,10,8,8,3,6,10,2349,2317,,,775,1784,0.434,246,708,0.347,553,821,0.674,342,1054,405,253,57,521,595
197,North Carolina-Greensboro,30,16,14,0.533,-2.76,-3.69,12,6,10,4,6,9,2083,2055,,,701,1644,0.426,216,639,0.338,465,705,0.66,372,1072,367,233,131,465,537
198,North Carolina State,36,20,16,0.556,8.53,8.36,5,11,14,6,3,8,2580,2574,,,908,1849,0.491,214,599,0.357,550,756,0.728,294,1157,523,190,122,535,572
199,North Carolina-Wilmington,29,7,22,0.241,-6.41,0.01,4,14,5,7,1,13,1871,2057,,,681,1629,0.418,194,621,0.312,315,453,0.695,328,1027,419,154,52,449,608
200,North Carolina,38,31,7,0.816,26.41,9.3,11,5,16,1,7,4,3258,2608,,,1187,2379,0.499,215,600,0.358,669,940,0.712,522,1551,696,309,173,524,647
201,North Texas,34,23,11,0.676,-3.11,-6.59,10,8,13,3,7,7,2617,2420,,1385,926,2030,0.456,226,610,0.37,539,821,0.657,484,1356,430,224,151,537,689
202,Northeastern,32,13,19,0.406,-3.98,0.3,9,9,10,2,2,14,1990,2127,,,695,1690,0.411,240,674,0.356,360,518,0.695,279,967,427,158,128,397,483
203,Northern Arizona,30,18,12,0.6,-3.28,-3.28,11,5,11,2,6,9,2490,2423,,1215,873,1766,0.494,229,537,0.426,515,694,0.742,340,1091,544,165,64,500,683
204,Northern Illinois,30,7,23,0.233,-6.67,-0.85,4,12,5,8,2,11,2008,2162,,,740,1555,0.476,156,438,0.356,372,527,0.706,317,984,432,162,104,537,546
205,Northern Iowa,31,18,13,0.581,8.05,6.05,9,9,10,4,6,8,2040,1947,,1245,701,1554,0.451,202,555,0.364,436,620,0.703,282,1048,414,132,99,386,511
206,Northwestern State,32,17,15,0.531,-3.6,-4.05,10,6,9,3,6,10,2523,2484,,,857,1923,0.446,203,551,0.368,606,852,0.711,417,1100,539,326,124,520,697
207,Northwestern,31,13,18,0.419,4.92,7.82,2,14,10,9,2,8,1750,1821,,,651,1490,0.437,195,620,0.315,253,359,0.705,214,765,467,261,87,338,462
208,Notre Dame,32,24,8,0.75,16.94,4.97,11,5,18,0,4,5,2592,2176,,,869,1893,0.459,287,735,0.39,567,763,0.743,405,1229,552,271,110,414,582
209,Oakland,33,19,14,0.576,0.25,-0.41,10,4,10,2,6,10,2299,2239,,,772,1761,0.438,209,550,0.38,546,711,0.768,438,1147,424,206,41,475,563
210,Ohio State,39,35,4,0.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,,1029,2178,0.472,287,794,0.361,560,797,0.703,433,1390,583,265,218,443,534
211,Ohio,32,19,13,0.594,2.29,0.22,9,7,10,2,4,9,2331,2250,,,782,1723,0.454,199,585,0.34,568,785,0.724,360,1093,422,260,65,449,513
212,Oklahoma State,35,22,13,0.629,9.63,6.34,6,10,15,3,0,8,2626,2462,,1440,913,1951,0.468,221,610,0.362,579,797,0.726,407,1229,505,260,130,562,657
213,Oklahoma,31,16,15,0.516,13.02,7.23,6,10,12,4,2,8,2072,1848,,1240,743,1709,0.435,185,568,0.326,401,557,0.72,387,1116,415,212,131,425,567
214,Old Dominion,33,24,9,0.727,7.83,0.44,15,3,15,2,8,5,2290,2046,,,788,1828,0.431,235,678,0.347,479,663,0.722,400,1208,483,252,114,406,620
215,Oral Roberts,34,23,11,0.676,4.54,-1.04,12,2,12,2,6,8,2440,2206,,1370,824,1767,0.466,204,565,0.361,588,827,0.711,372,1204,459,212,154,513,601
216,Oregon State,32,11,21,0.344,-0.74,6.23,3,15,8,11,3,9,2028,2222,,1285,755,1807,0.418,169,583,0.29,349,586,0.596,366,1024,387,246,98,430,564
217,Oregon,37,29,8,0.784,15.95,6.3,11,7,16,2,6,5,2807,2450,,1490,963,2131,0.452,350,897,0.39,531,698,0.761,432,1273,513,254,74,461,606
218,Pacific,31,12,19,0.387,-5.19,-0.87,5,9,6,6,4,10,2126,2224,,,730,1610,0.453,210,574,0.366,456,660,0.691,304,989,455,169,60,456,531
219,Penn State,30,11,19,0.367,3.25,5.79,2,14,11,8,0,10,1962,2038,,,691,1568,0.441,194,539,0.36,386,562,0.687,347,991,453,169,48,423,488
220,Pennsylvania,31,22,9,0.71,4.16,-1.64,13,1,12,3,9,4,2297,2100,,,836,1712,0.488,188,520,0.362,437,658,0.664,324,1024,539,263,92,433,573
221,Pepperdine,31,8,23,0.258,-5.9,0.23,4,10,3,9,3,12,2389,2579,,,840,1946,0.432,303,843,0.359,406,578,0.702,349,925,429,283,117,475,622
222,Pittsburgh,37,29,8,0.784,16.99,8.53,12,4,16,2,8,3,2637,2324,,,961,2035,0.472,229,599,0.382,486,735,0.661,445,1320,647,194,133,441,613
223,Portland State,32,19,13,0.594,-5.95,-4.57,9,7,12,3,6,9,2503,2408,,1280,873,1909,0.457,211,634,0.333,546,847,0.645,442,1181,507,227,153,503,686
224,Portland,32,9,23,0.281,-8.69,0.81,4,10,8,8,1,13,1958,2229,,1280,694,1691,0.41,133,450,0.296,437,600,0.728,389,1149,370,131,69,535,570
225,Prairie View,30,8,22,0.267,-23.73,-10.4,6,12,6,5,2,15,1799,2149,,,650,1744,0.373,140,519,0.27,359,629,0.571,397,1027,301,286,58,510,669
226,Princeton,28,11,17,0.393,-8.52,-5.7,2,12,5,6,3,9,1410,1493,,1130,484,1181,0.41,204,598,0.341,238,357,0.667,197,668,311,188,53,368,499
227,Providence,31,18,13,0.581,9.85,6.69,8,8,16,3,2,8,2357,2224,,,868,1793,0.484,190,523,0.363,431,619,0.696,423,1158,513,229,146,524,532
228,Purdue,34,22,12,0.647,14.65,8.89,9,7,16,1,2,8,2376,2154,,1360,843,1834,0.46,219,614,0.357,471,695,0.678,388,1121,465,269,89,475,674
229,Quinnipiac,29,14,15,0.483,-9.22,-7.62,11,7,9,5,5,10,2087,2117,,,750,1652,0.454,191,569,0.336,396,609,0.65,335,1021,436,237,86,468,638
230,Radford,30,8,22,0.267,-11.57,-4.25,3,11,6,5,1,13,2108,2257,,,759,1693,0.448,137,425,0.322,453,697,0.65,379,1062,336,270,107,528,584
231,Rhode Island,33,19,14,0.576,1.54,2.32,10,6,11,4,5,8,2511,2507,,,864,1885,0.458,248,635,0.391,535,741,0.722,447,1184,449,178,104,487,554
232,Rice,32,16,16,0.5,-1.67,1.43,8,8,10,5,2,9,2222,2229,,,764,1698,0.45,203,522,0.389,491,687,0.715,313,1045,434,222,92,476,626
233,Richmond,30,8,22,0.267,-7.56,0.72,4,12,6,10,2,11,1817,2046,,,655,1443,0.454,206,589,0.35,301,463,0.65,181,719,389,183,67,387,642
234,Rider,31,16,15,0.516,-8.31,-4.88,9,9,8,5,7,9,2169,2283,,1245,747,1734,0.431,228,621,0.367,447,622,0.719,316,1065,439,165,111,428,549
235,Robert Morris,28,17,11,0.607,-5.62,-8.07,9,9,11,4,6,7,2105,1994,,,768,1611,0.477,200,590,0.339,369,487,0.758,311,949,452,214,79,405,547
236,Rutgers,29,10,19,0.345,-2.25,5.86,3,13,8,8,2,9,1734,1920,,1175,594,1526,0.389,150,494,0.304,396,587,0.675,348,976,261,135,123,373,530
237,Sacramento State,29,10,19,0.345,-14.43,-2.68,5,11,8,5,2,14,2192,2381,,,793,1904,0.416,187,575,0.325,419,671,0.624,405,977,390,320,99,416,654
238,Sacred Heart,32,18,14,0.563,-4.41,-6.04,12,6,11,2,6,11,2513,2461,,1285,914,1903,0.48,239,630,0.379,446,645,0.691,326,1035,479,302,109,483,626
239,Saint Francis (PA),29,8,21,0.276,-13.39,-6.74,5,13,6,9,2,12,1944,2096,,,644,1488,0.433,189,517,0.366,467,641,0.729,329,973,379,155,85,486,539
240,Saint Joseph's,32,18,14,0.563,5.11,2.23,9,7,9,4,6,8,2162,2061,,,751,1620,0.464,175,467,0.375,485,671,0.723,390,1073,423,196,126,473,569
241,Saint Louis,33,20,13,0.606,3.13,2.91,8,8,13,2,3,10,2178,2147,,,776,1699,0.457,189,515,0.367,437,603,0.725,275,1141,448,152,142,437,558
242,Saint Mary's (CA),32,17,15,0.531,4.17,1.03,8,6,12,5,5,9,2247,2089,,1290,769,1794,0.429,158,520,0.304,551,799,0.69,426,1214,368,197,172,446,598
243,Saint Peter's,30,5,25,0.167,-13.72,-5.82,3,15,2,11,2,12,1788,1998,,1200,643,1603,0.401,193,568,0.34,309,465,0.665,344,1010,342,212,106,499,546
244,Sam Houston State,31,21,10,0.677,-1.13,-5.35,13,3,11,2,8,7,2397,2126,,,816,1820,0.448,263,740,0.355,502,750,0.669,390,1157,596,245,100,465,656
245,Samford,32,16,16,0.5,-6.72,-4.78,12,8,9,4,6,10,1898,1934,,,644,1437,0.448,252,755,0.334,358,493,0.726,214,823,417,168,51,334,467
246,San Diego State,33,22,11,0.667,7.16,3.9,10,6,15,2,6,7,2389,2249,,1325,887,1896,0.468,185,534,0.346,430,608,0.707,339,1138,483,271,134,492,501
247,San Diego,32,18,14,0.563,-1.6,-1.15,6,8,9,5,6,8,2403,2368,,,831,1861,0.447,226,628,0.36,515,733,0.703,413,1111,471,231,98,498,639
248,San Francisco,31,13,18,0.419,-1.35,0.95,8,6,7,5,5,10,2300,2355,,,818,1789,0.457,216,581,0.372,448,638,0.702,321,1031,404,248,98,493,601
249,San Jose State,30,5,25,0.167,-7.26,2.21,4,12,4,7,1,16,1858,2142,,,687,1750,0.393,166,541,0.307,318,525,0.606,374,1079,351,176,88,441,526
250,Santa Clara,31,21,10,0.677,6.34,1.58,10,4,12,4,7,5,2131,1956,,,789,1702,0.464,198,544,0.364,355,532,0.667,366,1121,470,164,95,462,562
251,Savannah State,30,12,18,0.4,-15.95,-2.51,,,11,3,1,13,1713,1937,,,604,1480,0.408,146,456,0.32,359,521,0.689,307,950,318,242,94,574,652
252,Seton Hall,29,13,16,0.448,5.94,5.37,4,12,11,5,1,9,2165,2110,,1180,764,1814,0.421,187,580,0.322,450,597,0.754,364,985,366,299,81,353,609
253,Siena,32,20,12,0.625,-1.16,-4.72,12,6,10,4,8,7,2437,2282,,,890,1872,0.475,189,555,0.341,468,672,0.696,344,1128,484,244,91,430,542
254,South Alabama,32,20,12,0.625,-2.01,-4.18,13,5,11,3,7,8,2280,2155,,,804,1831,0.439,272,749,0.363,400,616,0.649,352,1100,441,231,82,393,568
255,South Carolina State,30,13,17,0.433,-12.57,-9.91,10,8,9,4,4,12,1989,2059,,,697,1593,0.438,158,470,0.336,437,636,0.687,366,1041,297,184,75,507,667
256,South Carolina,30,14,16,0.467,3.79,7.86,4,12,10,7,4,8,1941,2063,,,701,1663,0.422,229,669,0.342,310,464,0.668,326,949,337,137,140,337,448
257,South Florida,30,12,18,0.4,2.34,4.37,3,13,9,7,2,10,1970,2009,,,677,1513,0.447,139,428,0.325,477,721,0.662,340,1090,437,184,150,506,522
258,Southeast Missouri State,31,11,20,0.355,-13.55,-5.78,9,11,5,8,6,10,2153,2383,,,729,1741,0.419,254,765,0.332,441,698,0.632,388,1029,401,249,126,528,602
259,Southeastern Louisiana,30,16,14,0.533,-8.87,-5.98,8,8,8,3,5,9,2050,2068,,1205,755,1707,0.442,214,621,0.345,326,459,0.71,310,925,418,195,110,376,524
260,Southern California,37,25,12,0.676,13.78,7.87,11,7,15,3,4,6,2656,2413,,,946,1988,0.476,207,523,0.396,557,779,0.715,349,1277,472,206,148,540,660
261,Southern Illinois,36,29,7,0.806,13.59,7.53,15,3,13,0,10,4,2266,2023,,,762,1702,0.448,224,612,0.366,518,748,0.693,346,1076,414,237,116,504,728
262,Southern Methodist,31,14,17,0.452,-0.45,0.73,3,13,9,7,3,9,1945,1941,,,653,1553,0.42,215,626,0.343,424,605,0.701,360,1070,388,188,122,502,529
263,Southern Mississippi,31,20,11,0.645,3.36,0.17,9,7,16,2,3,7,2149,1933,,1245,732,1686,0.434,147,420,0.35,538,811,0.663,426,1196,342,214,96,448,618
264,Southern Utah,30,16,14,0.533,-4.29,-4.41,6,8,12,2,4,11,2014,1975,,,740,1558,0.475,177,462,0.383,357,530,0.674,303,935,395,155,97,421,523
265,Southern,31,10,21,0.323,-17.72,-10.04,9,9,6,6,4,12,1839,2077,,1245,639,1643,0.389,168,516,0.326,393,610,0.644,375,1073,297,249,111,573,572
266,St. Bonaventure,29,7,22,0.241,-12.5,-1.47,4,12,3,11,3,10,1957,2261,,,668,1621,0.412,191,568,0.336,430,644,0.668,351,972,373,152,89,434,514
267,St. Francis (NY),31,9,22,0.29,-11.51,-5.54,7,11,5,7,4,13,1955,2140,,,715,1735,0.412,128,440,0.291,397,640,0.62,458,1144,323,227,78,553,631
268,St. John's (NY),31,16,15,0.516,4.51,6.85,7,9,14,8,2,7,1979,2008,,1245,676,1652,0.409,215,628,0.342,412,570,0.723,338,1054,419,175,110,441,532
269,Stanford,31,18,13,0.581,11.16,9.06,10,8,12,5,5,6,2156,2081,,1265,778,1738,0.448,174,499,0.349,426,625,0.682,395,1193,460,144,184,459,571
270,Stephen F. Austin,29,15,14,0.517,-5.54,-6.38,8,8,10,5,5,8,1936,1805,,,687,1503,0.457,159,432,0.368,403,570,0.707,302,934,382,227,56,434,545
271,Stetson,31,11,20,0.355,-13.86,-3.86,6,12,8,5,2,14,2056,2245,,,691,1667,0.415,195,585,0.333,479,653,0.734,352,966,329,239,84,494,647
272,Stony Brook,29,9,20,0.31,-10.3,-5.55,4,12,4,9,5,10,1737,1866,,,623,1568,0.397,122,392,0.311,369,553,0.667,374,982,253,214,51,419,605
273,Syracuse,35,24,11,0.686,14.04,6.47,10,6,18,4,5,5,2645,2380,,1400,898,2027,0.443,257,705,0.365,592,852,0.695,450,1412,522,292,250,525,618
274,Temple,30,12,18,0.4,2.88,1.91,6,10,9,5,3,11,2251,2222,,1200,785,1708,0.46,243,662,0.367,438,618,0.709,298,968,439,227,86,379,578
275,Tennessee-Martin,31,8,23,0.258,-13.91,-6.55,5,15,5,9,2,13,1957,2166,,,662,1611,0.411,165,528,0.313,468,701,0.668,365,1067,393,210,48,510,570
276,Tennessee State,32,12,20,0.375,-11.82,-5.69,8,12,7,6,3,14,2065,2222,,1295,707,1803,0.392,221,693,0.319,430,642,0.67,425,1152,372,192,100,444,657
277,Tennessee Tech,32,19,13,0.594,-2.65,-4.85,13,7,13,1,5,9,2404,2295,,,815,1797,0.454,203,598,0.339,571,855,0.668,419,1229,431,216,110,496,660
278,Tennessee,35,24,11,0.686,14.97,9.15,10,6,16,0,3,7,2831,2627,,1415,981,2189,0.448,327,896,0.365,542,830,0.653,473,1254,546,336,108,496,704
279,Texas A&M-Corpus Christi,33,26,7,0.788,3.07,-4.8,14,2,13,1,8,5,2615,2302,,,912,1747,0.522,192,478,0.402,599,847,0.707,374,1173,595,257,95,537,631
280,Texas A&M,34,27,7,0.794,21.27,5.13,13,3,18,1,7,3,2570,2021,,1370,908,1823,0.498,215,510,0.422,539,753,0.716,345,1209,591,224,111,415,663
281,Texas-Arlington,30,13,17,0.433,-11.84,-6.42,8,8,9,3,4,13,2225,2292,,,797,1709,0.466,177,528,0.335,454,666,0.682,367,1095,427,193,79,529,576
282,Texas Christian,30,13,17,0.433,-1.59,2.11,4,12,10,7,2,9,1892,2003,,,650,1574,0.413,178,537,0.331,414,688,0.602,349,1017,377,204,103,512,602
283,Texas-El Paso,31,14,17,0.452,4.27,0.24,6,10,11,7,1,9,2344,2219,,1245,789,1866,0.423,208,627,0.332,558,833,0.67,426,1199,474,259,105,497,730
284,Texas-Rio Grande Valley,29,14,15,0.483,-9.18,-5.53,,,11,2,2,12,1984,1937,,,664,1448,0.459,220,586,0.375,436,602,0.724,295,882,452,194,49,441,565
285,Texas-San Antonio,29,7,22,0.241,-15.47,-4.07,3,13,6,9,1,13,1656,1924,,,595,1474,0.404,113,403,0.28,353,599,0.589,323,903,319,211,77,498,632
286,Texas Southern,31,14,17,0.452,-19.59,-11.7,9,9,7,6,6,10,2017,2207,,,704,1706,0.413,94,315,0.298,515,813,0.633,416,1228,339,220,85,588,647
287,Texas State,29,9,20,0.31,-17.47,-6.11,4,12,8,7,1,13,2249,2478,,,735,1807,0.407,244,673,0.363,535,781,0.685,447,1027,402,256,74,559,772
288,Texas Tech,34,21,13,0.618,9.71,7.16,9,7,13,3,6,5,2437,2349,,1370,842,1858,0.453,208,505,0.412,545,737,0.739,321,1042,452,231,62,396,592
289,Texas,35,25,10,0.714,15.6,6.12,12,4,15,1,6,5,2860,2528,,1440,963,2164,0.445,308,792,0.389,626,850,0.736,482,1391,479,262,197,434,611
290,Toledo,32,19,13,0.594,2.71,1.83,14,2,10,1,6,8,2207,2179,,,800,1780,0.449,209,657,0.318,398,592,0.672,326,951,398,297,69,450,621
291,Towson,32,15,17,0.469,-1.17,-0.56,8,10,9,5,4,10,2175,2173,,1300,766,1712,0.447,189,603,0.313,454,617,0.736,312,1033,472,217,126,408,568
292,Troy,30,13,17,0.433,-8.39,-5.25,8,10,7,5,3,11,2223,2278,,1220,790,1847,0.428,279,784,0.356,364,506,0.719,357,1043,374,239,108,374,466
293,Tulane,30,17,13,0.567,0.49,0.63,9,7,11,4,5,8,2076,2041,,,722,1614,0.447,135,388,0.348,497,741,0.671,322,1135,443,212,188,455,610
294,Tulsa,31,20,11,0.645,4.44,-0.11,9,7,15,3,4,6,2120,1932,,1250,706,1675,0.421,209,582,0.359,499,705,0.708,409,1230,411,184,169,505,625
295,UCLA,36,30,6,0.833,20.9,9.84,15,3,16,0,6,4,2503,2081,,,923,1922,0.48,240,638,0.376,417,630,0.662,386,1158,507,263,116,440,569
296,Utah State,35,23,12,0.657,3.8,1.19,9,7,13,1,5,11,2466,2348,,,884,1894,0.467,206,553,0.373,492,631,0.78,368,1144,504,220,81,488,595
297,Utah,30,11,19,0.367,2.06,5.06,6,10,9,6,1,11,2075,2165,,,713,1470,0.485,217,524,0.414,432,584,0.74,275,897,415,141,66,437,553
298,Valparaiso,31,16,15,0.516,-1.24,-1.3,9,5,9,3,6,9,2056,2035,,1255,717,1558,0.46,233,600,0.388,389,529,0.735,244,1004,416,160,93,495,616
299,Vanderbilt,34,22,12,0.647,12.76,7.79,10,6,14,3,5,6,2594,2387,,,904,1984,0.456,317,843,0.376,469,643,0.729,346,1146,578,257,93,422,584
300,Vermont,33,25,8,0.758,0.06,-5.15,15,1,9,4,13,4,2310,2138,,,812,1801,0.451,176,484,0.364,510,759,0.672,482,1344,449,173,136,529,594
301,Villanova,33,22,11,0.667,16.13,9.16,9,7,10,4,9,4,2392,2132,,1320,775,1827,0.424,248,704,0.352,594,761,0.781,438,1196,419,267,107,450,645
302,Virginia Commonwealth,35,28,7,0.8,9.5,0.2,16,2,15,2,11,2,2626,2298,,,901,1971,0.457,244,609,0.401,580,797,0.728,427,1165,475,268,106,394,643
303,VMI,33,14,19,0.424,-8.72,-5.44,5,9,8,5,4,11,3331,3240,,,1176,2696,0.436,442,1383,0.32,537,815,0.659,551,1262,681,490,119,549,751
304,Virginia Tech,34,22,12,0.647,14.35,8.26,10,6,13,2,5,6,2428,2181,,1375,886,1894,0.468,163,449,0.363,493,747,0.66,366,1131,449,285,159,371,619
305,Virginia,32,21,11,0.656,12.89,7.96,11,5,16,1,4,6,2463,2267,,1285,812,1860,0.437,257,706,0.364,582,784,0.742,422,1248,412,149,103,437,644
306,Wagner,30,11,19,0.367,-12.42,-7.56,8,10,7,7,4,12,2132,2232,,1210,744,1716,0.434,230,667,0.345,414,633,0.654,355,1075,393,199,80,438,570
307,Wake Forest,31,15,16,0.484,6.08,9.31,5,11,12,5,2,10,2288,2369,,1255,785,1726,0.455,205,556,0.369,513,810,0.633,373,1094,414,199,95,502,631
308,Washington State,34,26,8,0.765,13.33,6,13,5,12,2,8,4,2273,2024,,,826,1777,0.465,196,527,0.372,425,593,0.717,271,1043,472,226,155,355,549
309,Washington,32,19,13,0.594,10.03,6.5,8,10,17,2,1,10,2449,2336,,1295,900,1930,0.466,189,514,0.368,460,635,0.724,458,1225,486,175,91,500,618
310,Weber State,32,20,12,0.625,-4.03,-3.33,11,5,13,2,6,8,2266,2214,,,772,1579,0.489,180,456,0.395,542,807,0.672,307,1050,437,212,78,515,611
311,West Virginia,36,27,9,0.75,14.43,5.43,9,7,17,1,3,6,2610,2245,,1455,921,2011,0.458,371,989,0.375,397,557,0.713,355,1102,633,295,126,406,544
312,Western Carolina,31,11,20,0.355,-9.42,-1.66,7,11,6,5,4,13,2180,2281,,,779,1854,0.42,226,699,0.323,396,580,0.683,386,1059,408,260,51,425,664
313,Western Illinois,30,7,23,0.233,-15.02,-4.88,3,11,5,9,1,11,1872,2114,,,647,1567,0.413,161,521,0.309,417,622,0.67,300,958,327,203,62,441,565
