Rk,School,G,W 1998,L 1998,W-L% 1998,SRS,SOS,W 1998 Conf,L 1998 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
15,Army,27,8,19,0.296,-22.35,-6.51,4,8,,,,,1615,1968,,,570,1460,0.39,133,413,0.322,342,477,0.717,254,839,304,207,70,482,589
16,Auburn,33,29,4,0.879,24.54,4.93,14,2,,,,,2680,2033,,1320,974,2245,0.434,234,672,0.348,498,766,0.65,643,1452,461,327,112,425,628
17,Austin Peay,27,11,16,0.407,-7.86,-4.94,9,9,,,,,1959,2037,,,711,1547,0.46,168,491,0.342,369,557,0.662,348,958,370,186,93,446,463
18,Ball State,27,16,11,0.593,1.57,1.38,10,8,,,,,1798,1760,,,634,1548,0.41,147,434,0.339,381,583,0.654,349,974,321,209,79,377,465
19,Baylor,30,6,24,0.2,-5.64,3.46,0,16,,,,,1846,2107,,,644,1703,0.378,163,565,0.288,395,602,0.656,381,1083,308,217,104,518,612
20,Bethune-Cookman,27,11,16,0.407,-12.37,-9.08,10,9,,,,,1791,1879,,,634,1440,0.44,107,366,0.292,416,600,0.693,284,900,365,214,71,458,501
21,Boise State,29,21,8,0.724,2.86,-3.25,12,4,,,,,1987,1790,,,682,1478,0.461,172,468,0.368,451,635,0.71,324,880,387,277,91,469,586
22,Boston College,27,6,21,0.222,-1.22,7.78,3,15,,,,,1689,1932,,,622,1521,0.409,155,462,0.335,290,438,0.662,312,845,314,260,70,463,527
23,Boston University,27,9,18,0.333,-9.35,-6.09,5,13,,,,,1736,1824,,,608,1476,0.412,161,482,0.334,359,568,0.632,316,962,383,185,52,446,590
24,Bowling Green State,28,18,10,0.643,6.89,2.43,12,6,,,,,1980,1824,,,691,1506,0.459,132,406,0.325,466,642,0.726,287,940,380,252,84,425,560
25,Bradley,29,17,12,0.586,6.82,5.13,11,7,,,,,1824,1775,,,616,1437,0.429,173,468,0.37,419,606,0.691,321,963,337,249,113,490,569
26,Brigham Young,28,12,16,0.429,2.65,4.29,6,8,,,,,2009,2055,,,671,1487,0.451,176,474,0.371,491,677,0.725,288,1014,359,188,87,484,585
27,Brown,26,4,22,0.154,-18.99,-7.26,2,12,,,,,1578,1883,,,550,1350,0.407,143,446,0.321,335,447,0.749,235,758,292,149,46,375,468
28,Bucknell,29,16,13,0.552,-5.3,-7.82,9,3,,,,,1939,1779,,,673,1529,0.44,164,511,0.321,429,642,0.668,341,1050,409,239,117,508,570
29,Buffalo,29,5,24,0.172,-15.04,0.54,1,17,,,,,1709,2141,,,605,1637,0.37,148,531,0.279,351,522,0.672,367,1047,373,191,105,555,551
30,Butler,32,22,10,0.688,5.04,1.4,11,3,,,,,2032,1921,,,690,1569,0.44,123,380,0.324,529,767,0.69,320,1035,440,231,57,467,553
31,Cal Poly,27,11,16,0.407,-7.06,-3.9,6,10,,,,,2293,2298,,,785,1801,0.436,255,724,0.352,468,639,0.732,377,1010,411,222,58,418,511
32,Cal State Fullerton,27,13,14,0.481,-7.99,-2.72,7,9,,,,,1891,1998,,,649,1500,0.433,158,461,0.343,435,647,0.672,329,964,365,180,79,448,518
33,Cal State Northridge,29,17,12,0.586,0.79,-1.58,9,7,,,,,2378,2235,,,856,1828,0.468,202,570,0.354,464,702,0.661,401,1052,515,310,78,530,627
34,UC-Irvine,26,6,20,0.231,-8.42,-1.63,2,14,,,,,1692,1821,,,590,1358,0.434,177,482,0.367,335,480,0.698,228,798,346,173,65,434,545
35,UC-Santa Barbara,28,15,13,0.536,-2.74,-3.16,12,4,,,,,1971,1942,,,744,1669,0.446,124,388,0.32,359,559,0.642,385,1082,457,236,56,432,465
36,University of California,33,22,11,0.667,11.94,7.85,8,10,,,,,2406,2267,,,868,2010,0.432,117,377,0.31,553,824,0.671,432,1200,418,278,123,453,604
37,Campbell,27,9,18,0.333,-16.27,-7.63,6,10,,,,,1721,1934,,,625,1458,0.429,193,530,0.364,278,419,0.663,307,893,378,155,78,461,495
38,Canisius,27,15,12,0.556,-7.03,-4.77,11,7,,,,,1918,1979,,,664,1481,0.448,153,385,0.397,437,623,0.701,342,940,420,164,89,428,508
39,Centenary (LA),28,14,14,0.5,-10.73,-7.13,9,7,,,,,1765,1853,,,607,1402,0.433,130,395,0.329,421,612,0.688,,930,294,144,67,415,576
40,Central Connecticut State,32,19,13,0.594,-7.37,-10.4,11,9,,,,,2263,2182,,,824,1834,0.449,114,381,0.299,501,745,0.672,466,1190,435,280,126,521,561
41,Central Florida,29,19,10,0.655,-2.21,-5.29,13,3,,,,,2107,2009,,,762,1640,0.465,184,510,0.361,399,564,0.707,376,1073,419,204,100,501,529
42,Central Michigan,26,10,16,0.385,-3.1,0.62,7,11,,,,,1824,1879,,,616,1419,0.434,136,401,0.339,456,647,0.705,277,902,345,191,83,434,513
43,Charleston Southern,28,12,16,0.429,-14.36,-7.88,4,6,,,,,2022,2149,,,705,1530,0.461,115,347,0.331,497,715,0.695,320,941,354,270,97,534,669
44,Charlotte,34,23,11,0.676,10.54,7.13,10,6,,,,,2336,2220,,,793,1901,0.417,251,672,0.374,499,742,0.673,463,1227,432,242,95,461,649
45,Chattanooga,28,16,12,0.571,-4.25,-5.75,9,7,,,,,1898,1820,,,670,1543,0.434,167,464,0.36,391,570,0.686,377,1006,371,188,103,423,461
46,Chicago State,27,3,24,0.111,-21.53,-0.41,3,11,,,,,1475,2026,,,552,1594,0.346,155,533,0.291,216,353,0.612,357,900,299,208,77,444,519
47,Cincinnati,33,27,6,0.818,19.95,7.7,12,4,,,,,2440,2020,,,890,1920,0.464,166,508,0.327,494,727,0.68,476,1290,465,256,152,477,617
48,Citadel,27,9,18,0.333,-18.06,-7.19,3,13,,,,,1693,1821,,,602,1413,0.426,176,510,0.345,313,502,0.624,286,901,338,200,74,460,547
49,Clemson,35,20,15,0.571,13.44,6.59,5,11,,,,,2508,2263,,,877,1910,0.459,233,665,0.35,521,840,0.62,491,1354,527,227,111,534,668
50,Cleveland State,28,14,14,0.5,-1.73,0.27,6,8,,,,,1978,1996,,,696,1554,0.448,137,411,0.333,449,697,0.644,399,916,359,220,79,499,630
51,Coastal Carolina,27,7,20,0.259,-20.4,-8.35,4,6,,,,,1935,2169,,,698,1620,0.431,179,526,0.34,360,522,0.69,367,893,346,230,53,515,536
52,Colgate,28,14,14,0.5,-8.07,-7.22,7,5,,,,,1826,1799,,,651,1482,0.439,114,323,0.353,410,643,0.638,330,969,339,237,60,483,509
53,College of Charleston,31,28,3,0.903,6.02,-6.59,16,0,,,,,2258,1834,,,830,1702,0.488,140,381,0.367,458,649,0.706,395,1148,438,283,196,446,510
54,Colorado State,30,19,11,0.633,8.64,3.02,7,7,,,,,2168,1991,,,752,1663,0.452,188,543,0.346,476,714,0.667,329,1043,399,240,122,412,571
55,Colorado,33,18,15,0.545,7.15,4.86,7,9,,,,,2411,2257,,,839,2026,0.414,218,633,0.344,515,775,0.665,424,1251,482,281,126,486,634
56,Columbia,26,10,16,0.385,-14.5,-6.62,5,9,,,,,1520,1692,,,536,1279,0.419,135,453,0.298,313,499,0.627,219,750,309,235,45,373,495
57,Connecticut,36,34,2,0.944,24.74,8.8,16,2,,,,,2781,2207,,,986,2111,0.467,174,506,0.344,635,868,0.732,503,1451,551,287,151,523,602
58,Coppin State,29,15,14,0.517,-6.87,-6.98,14,4,,,,,1992,1989,,,639,1645,0.388,217,590,0.368,497,704,0.706,400,1063,334,231,80,476,596
59,Cornell,26,11,15,0.423,-9.69,-7.57,6,8,,,,,1667,1710,,,614,1428,0.43,141,437,0.323,298,474,0.629,327,970,310,171,99,407,489
60,Creighton,31,22,9,0.71,12.24,4.86,11,7,,,,,2357,2128,,,800,1757,0.455,236,618,0.382,521,730,0.714,426,1126,451,286,91,476,598
61,Dartmouth,26,14,12,0.538,-9.8,-6.96,10,4,,,,,1673,1727,,,576,1384,0.416,185,504,0.367,336,478,0.703,275,939,336,150,90,404,419
62,Davidson,27,16,11,0.593,-1.47,-5.64,11,5,,,,,2058,1844,,,739,1594,0.464,191,537,0.356,389,586,0.664,379,1014,452,244,72,452,529
63,Dayton,28,11,17,0.393,5.21,5.42,5,11,,,,,1900,1906,,,637,1611,0.395,174,534,0.326,452,622,0.727,384,1018,355,203,81,440,526
64,Delaware State,27,8,19,0.296,-20.1,-11.87,5,13,,,,,2007,2203,,,669,1593,0.42,202,547,0.369,453,656,0.691,380,963,316,212,94,526,621
65,Delaware,31,25,6,0.806,1.64,-7.88,15,3,,,,,2394,2099,,,830,1775,0.468,207,556,0.372,527,726,0.726,316,1125,451,234,139,455,536
66,Denver,27,10,17,0.37,-10.06,-4.09,,,,,,,1988,2149,,,709,1691,0.419,194,568,0.342,376,515,0.73,302,1022,407,129,102,413,440
67,DePaul,31,18,13,0.581,9.07,7.88,10,6,,,,,2253,2216,,,812,1898,0.428,178,557,0.32,451,670,0.673,530,1268,401,249,52,469,560
68,Detroit Mercy,31,25,6,0.806,8.12,-0.14,12,2,,,,,1966,1713,,,677,1550,0.437,196,541,0.362,416,553,0.752,322,1031,392,189,82,388,518
69,Drake,27,10,17,0.37,-1.89,5.22,5,13,,,,,1758,1915,,,588,1466,0.401,197,608,0.324,385,562,0.685,310,910,371,227,30,465,507
70,Drexel,29,20,9,0.69,-1.59,-6.73,15,3,,,,,2036,1887,,,730,1665,0.438,178,508,0.35,398,605,0.658,376,1109,422,159,61,389,559
71,Duke,39,37,2,0.949,34.8,10.14,16,0,,,,,3581,2619,,,1244,2422,0.514,293,739,0.396,800,1135,0.705,587,1645,633,349,245,572,713
72,Duquesne,28,5,23,0.179,-7.59,4.04,1,15,,,,,1733,2018,,,577,1582,0.365,142,480,0.296,437,681,0.642,402,1052,265,189,108,447,502
73,East Carolina,27,13,14,0.481,-3.53,-2.65,7,9,,,,,1707,1720,,,603,1416,0.426,160,446,0.359,341,521,0.655,311,953,362,138,102,404,471
74,East Tennessee State,28,17,11,0.607,-6.63,-6.39,9,7,,,,,2027,1937,,,722,1548,0.466,142,374,0.38,441,675,0.653,378,1021,421,199,40,446,575
75,Eastern Illinois,29,13,16,0.448,-6.87,-3.8,8,10,,,,,2073,2133,,,746,1732,0.431,221,579,0.382,360,524,0.687,378,1017,444,222,80,418,522
76,Eastern Kentucky,26,3,23,0.115,-19.21,-3.05,2,16,,,,,1702,2104,,,618,1554,0.398,159,476,0.334,307,474,0.648,317,899,310,168,61,444,503
77,Eastern Michigan,25,5,20,0.2,-5.72,4.24,5,13,,,,,1490,1739,,,545,1389,0.392,115,391,0.294,285,471,0.605,356,903,269,203,97,479,517
78,Eastern Washington,27,10,17,0.37,-5.28,-0.6,7,9,,,,,1991,2071,,,714,1682,0.424,241,649,0.371,322,506,0.636,318,993,401,225,81,407,580
79,Evansville,33,23,10,0.697,5.89,3.73,13,5,,,,,2502,2369,,,879,1739,0.505,229,563,0.407,515,667,0.772,267,1073,568,208,61,521,591
80,Fairfield,27,12,15,0.444,-4.67,-1.74,7,11,,,,,2111,2190,,,728,1714,0.425,164,568,0.289,491,824,0.596,447,1069,370,281,89,527,679
81,Fairleigh Dickinson,28,12,16,0.429,-8.47,-6.69,9,11,,,,,1843,1870,,,628,1455,0.432,160,513,0.312,427,674,0.634,412,1071,354,211,124,553,553
82,Florida A&M,31,12,19,0.387,-14.63,-9.79,8,11,,,,,2252,2402,,,769,1985,0.387,149,530,0.281,565,906,0.624,566,1354,316,305,92,576,735
83,Florida Atlantic,26,6,20,0.231,-15.96,-4.92,3,13,,,,,1875,2143,,,627,1539,0.407,195,592,0.329,426,623,0.684,317,827,330,272,44,431,514
84,Florida International,29,13,16,0.448,0.85,0.92,7,7,,,,,2011,2013,,,708,1557,0.455,212,582,0.364,383,569,0.673,309,935,413,217,62,474,554
85,Florida State,30,13,17,0.433,8.71,11.45,5,11,,,,,2118,2200,,,765,1721,0.445,178,525,0.339,410,621,0.66,352,967,447,264,86,472,599
86,Florida,31,22,9,0.71,15.69,5.63,10,6,,,,,2488,2176,,,832,1758,0.473,289,762,0.379,535,761,0.703,358,1108,495,311,119,556,615
87,Fordham,27,12,15,0.444,-1.59,1.93,5,11,,,,,1784,1879,,,604,1480,0.408,160,484,0.331,416,598,0.696,356,924,334,218,56,415,584
88,Fresno State,33,21,12,0.636,7.72,3.66,9,5,,,,,2635,2505,,,980,2129,0.46,252,750,0.336,423,649,0.652,417,1171,600,324,159,489,618
89,Furman,28,12,16,0.429,-9.67,-6.49,5,11,,,,,1878,1942,,,626,1455,0.43,143,449,0.318,483,723,0.668,335,1030,361,179,68,512,552
90,George Mason,30,19,11,0.633,4.52,-0.93,13,3,,,,,2214,2031,,,826,1813,0.456,195,544,0.358,367,599,0.613,412,1082,398,304,136,444,550
91,George Washington,29,20,9,0.69,10.99,5.47,13,3,,,,,2305,2145,,,801,1941,0.413,181,583,0.31,522,722,0.723,494,1137,442,306,87,420,651
92,Georgetown,31,15,16,0.484,8.21,6.41,6,12,,,,,2137,2057,,,759,1956,0.388,151,499,0.303,468,723,0.647,578,1336,378,342,191,559,611
93,Georgia Southern,28,11,17,0.393,-11.53,-6.66,6,10,,,,,1793,1862,,,616,1521,0.405,203,581,0.349,358,523,0.685,397,1034,337,159,78,508,577
94,Georgia State,30,17,13,0.567,-4.4,-7.57,11,5,,,,,2199,2097,,,775,1709,0.453,167,490,0.341,482,681,0.708,416,1107,380,242,121,494,572
95,Georgia Tech,31,15,16,0.484,4.52,9.39,6,10,,,,,2087,2238,,,728,1772,0.411,219,663,0.33,412,663,0.621,383,1145,423,190,171,536,508
96,Georgia,30,15,15,0.5,8.19,7.19,6,10,,,,,2148,2118,,,756,1741,0.434,243,655,0.371,393,572,0.687,382,1087,410,190,76,410,580
97,Gonzaga,35,28,7,0.8,15.03,2.21,12,2,,,,,2743,2280,,,950,2004,0.474,291,730,0.399,552,761,0.725,422,1301,572,289,135,501,642
98,Grambling,27,6,21,0.222,-20.33,-9.97,5,11,,,,,1860,2119,,,662,1560,0.424,99,339,0.292,437,642,0.681,362,988,321,223,92,525,539
99,Green Bay,31,20,11,0.645,3.97,-1.06,9,5,,,,,1922,1736,,,671,1438,0.467,219,521,0.42,361,518,0.697,238,843,444,185,65,388,515
100,Hampton,27,8,19,0.296,-14.37,-9.63,8,10,,,,,1872,2002,,,650,1508,0.431,144,414,0.348,430,613,0.701,352,1032,359,157,156,494,540
101,Hartford,27,11,16,0.407,-13.16,-5.75,9,9,,,,,1853,2053,,,631,1464,0.431,121,382,0.317,470,665,0.707,285,918,316,236,55,513,530
102,Harvard,26,13,13,0.5,-7.94,-8.14,7,7,,,,,1828,1808,,,660,1520,0.434,182,483,0.377,326,443,0.736,288,835,359,195,76,344,484
103,Hawaii,26,6,20,0.231,-3.23,4.23,3,11,,,,,1659,1853,,,638,1385,0.461,93,284,0.327,290,438,0.662,289,792,370,172,112,470,520
104,Hofstra,32,22,10,0.688,1.15,-4.02,14,4,,,,,2132,1933,,,753,1720,0.438,194,517,0.375,432,627,0.689,371,1129,414,221,119,464,536
105,Holy Cross,27,7,20,0.259,-17.37,-7.22,3,9,,,,,1543,1804,,1080,546,1362,0.401,131,418,0.313,320,492,0.65,262,858,311,200,77,455,515
106,Houston,27,10,17,0.37,-2.56,5.36,5,11,,,,,1914,2128,,,676,1635,0.413,147,441,0.333,415,629,0.66,395,1052,292,174,97,487,529
107,Howard,27,2,25,0.074,-25.67,-9.15,2,16,,,,,1643,2089,,,551,1470,0.375,151,440,0.343,390,593,0.658,330,886,312,191,23,556,539
108,Idaho State,26,6,20,0.231,-11.35,-0.99,4,12,,,,,1669,1903,,,615,1459,0.422,118,329,0.359,321,524,0.613,323,915,348,148,60,414,503
109,Idaho,27,16,11,0.593,0.13,-1.87,11,5,,,,,1979,1895,,,677,1585,0.427,190,537,0.354,435,625,0.696,371,992,361,236,56,416,513
110,Illinois-Chicago,28,7,21,0.25,-6.88,1.55,2,12,,,,,1633,1869,,,550,1506,0.365,126,395,0.319,407,588,0.692,366,944,311,196,36,445,561
111,Illinois State,31,16,15,0.516,5.79,4.72,7,11,,,,,2141,2110,,,746,1629,0.458,167,444,0.376,482,656,0.735,305,1051,452,224,115,493,563
112,Illinois,32,14,18,0.438,10.59,11.87,3,13,,,,,1967,2008,,,705,1791,0.394,165,477,0.346,392,599,0.654,459,1182,376,269,107,566,628
113,Indiana State,27,15,12,0.556,7.94,3.98,10,8,,,,,1867,1760,,,667,1524,0.438,159,468,0.34,374,556,0.673,306,941,379,227,100,367,487
114,Indiana,34,23,11,0.676,17.21,11.36,9,7,,,,,2565,2366,,,922,1965,0.469,193,534,0.361,528,757,0.697,369,1199,563,259,115,507,589
115,Iona,30,16,14,0.533,-1.93,-3.21,12,6,,,,,2287,2230,,,826,1857,0.445,144,483,0.298,491,751,0.654,435,1261,512,243,220,527,615
116,Iowa State,30,15,15,0.5,5.4,5.67,6,10,,,,,1886,1825,,,668,1581,0.423,131,403,0.325,419,598,0.701,335,1073,356,174,77,388,482
117,Iowa,30,20,10,0.667,15.36,11.43,9,7,,,,,2217,2099,,,741,1602,0.463,188,504,0.373,547,780,0.701,398,1047,455,268,80,532,544
118,IUPUI,27,11,16,0.407,-9.74,-4.97,6,8,,,,,1834,1888,,,632,1493,0.423,165,407,0.405,405,593,0.683,314,881,312,212,47,401,473
119,Jackson State,28,16,12,0.571,-12.34,-9.34,11,5,,,,,1926,1939,,,682,1654,0.412,137,436,0.314,425,720,0.59,429,1149,389,203,130,521,562
120,Jacksonville State,26,8,18,0.308,-17.45,-8.24,3,13,,,,,1647,1837,,,592,1446,0.409,149,444,0.336,314,491,0.64,310,937,314,175,59,440,472
121,Jacksonville,27,12,15,0.444,-11.92,-7.84,7,9,,,,,1771,1820,,,636,1495,0.425,123,440,0.28,376,547,0.687,302,874,339,252,86,482,433
122,James Madison,27,16,11,0.593,0.94,-4.62,9,7,,,,,1937,1787,,,669,1557,0.43,182,528,0.345,417,627,0.665,352,1030,330,151,89,358,474
123,Kansas State,33,20,13,0.606,10.24,5.4,7,9,,,,,2284,2113,,,805,1866,0.431,168,497,0.338,506,766,0.661,453,1402,478,211,146,540,591
124,Kansas,33,23,10,0.697,16.23,9.1,11,5,,,,,2380,2128,,1330,874,1951,0.448,165,483,0.342,467,708,0.66,461,1350,521,265,142,516,590
125,Kent State,30,23,7,0.767,7.27,2.77,13,5,,,,,2156,1905,,,782,1754,0.446,168,485,0.346,424,620,0.684,391,1048,461,276,92,418,557
126,Kentucky,37,28,9,0.757,22.63,9.93,11,5,,,,,2790,2320,,,1034,2163,0.478,226,676,0.334,496,776,0.639,524,1470,605,286,199,547,629
127,La Salle,28,13,15,0.464,-0.42,1.9,8,8,,,,,2023,2088,,,704,1659,0.424,218,628,0.347,397,582,0.682,361,1042,376,139,118,421,491
128,Lafayette,30,22,8,0.733,-2.64,-7.17,10,2,,,,,2167,1987,,,708,1640,0.432,238,700,0.34,513,730,0.703,322,1072,464,257,124,445,587
129,Lamar,28,17,11,0.607,-6.06,-9.95,11,7,,,,,2144,1979,,,710,1662,0.427,190,485,0.392,534,723,0.739,423,1208,384,191,58,505,572
130,Lehigh,28,6,22,0.214,-19.97,-7.59,0,12,,,,,1765,2025,,,617,1529,0.404,101,345,0.293,430,633,0.679,343,988,368,182,52,482,607
131,Liberty,27,4,23,0.148,-24.52,-7.12,0,10,,,,,1960,2259,,,714,1614,0.442,158,440,0.359,374,556,0.673,340,912,385,268,46,507,584
132,Long Beach State,28,13,15,0.464,-4.96,-0.85,9,7,,,,,1865,1973,,,688,1570,0.438,145,435,0.333,344,539,0.638,317,949,330,203,91,457,565
133,Long Island University,27,10,17,0.37,-11.57,-6.64,10,10,,,,,1828,1961,,,707,1681,0.421,125,382,0.327,289,508,0.569,388,1017,324,245,87,469,527
134,Louisiana,29,13,16,0.448,-1.45,0,7,7,,,,,1951,1993,,,683,1692,0.404,135,480,0.281,450,755,0.596,467,1124,330,192,81,473,604
135,Louisiana-Monroe,27,13,14,0.481,-10.36,-5.25,12,6,,,,,1954,2058,,,699,1673,0.418,162,536,0.302,394,625,0.63,395,1055,357,242,150,550,496
136,Louisiana State,27,12,15,0.444,2.55,5.89,4,12,,,,,1793,1861,,,625,1461,0.428,154,451,0.341,389,605,0.643,345,1071,372,189,102,534,497
137,Louisiana Tech,28,19,9,0.679,1.89,-3.47,10,4,,,,,2133,1984,,,780,1684,0.463,191,574,0.333,382,523,0.73,329,962,410,244,81,424,512
138,Louisville,30,19,11,0.633,15.22,8.12,11,5,,,,,2306,2093,,,844,1791,0.471,192,566,0.339,426,628,0.678,409,1052,503,281,146,500,642
139,Loyola (IL),27,9,18,0.333,-6.46,-0.07,7,7,,,,,1644,1811,,,598,1479,0.404,141,446,0.316,307,477,0.644,333,896,354,183,52,404,513
140,Loyola Marymount,27,11,16,0.407,-5.21,1.83,6,8,,,,,2054,2197,,,692,1654,0.418,221,623,0.355,444,606,0.733,351,972,386,195,111,436,556
141,Loyola (MD),28,13,15,0.464,-4.6,-5.46,6,12,,,,,2165,2141,,,790,1642,0.481,151,422,0.358,434,667,0.651,379,1062,443,228,84,531,530
142,Maine,28,19,9,0.679,-1.73,-8.07,13,5,,,,,2257,2063,,,804,1706,0.471,212,592,0.358,437,590,0.741,319,985,451,300,87,464,539
143,Manhattan,27,5,22,0.185,-13.45,-6.2,3,15,,,,,1688,1884,,,581,1383,0.42,108,341,0.317,418,659,0.634,334,972,357,184,76,529,583
144,Marist,28,16,12,0.571,-3.99,-5.52,8,10,,,,,2033,1990,,,743,1625,0.457,114,357,0.319,433,651,0.665,353,978,435,241,130,376,521
145,Marquette,29,14,15,0.483,5.04,4.83,6,10,,,,,1823,1817,,,631,1592,0.396,188,519,0.362,373,563,0.663,394,1081,341,205,107,471,515
146,Marshall,27,16,11,0.593,4.77,0.57,11,7,,,,,2075,1906,,,760,1656,0.459,175,495,0.354,380,545,0.697,362,1022,422,209,115,481,481
147,Maryland-Baltimore County,28,19,9,0.679,-4.35,-8.13,17,3,,,,,1887,1781,,,663,1469,0.451,154,430,0.358,407,608,0.669,339,1010,402,206,91,486,557
148,Maryland-Eastern Shore,27,10,17,0.37,-13.56,-11,7,11,,,,,1909,1978,,,682,1592,0.428,151,405,0.373,394,604,0.652,387,989,291,195,62,419,535
149,Maryland,34,28,6,0.824,26.19,9.1,13,3,,,,,2873,2259,,,1044,2108,0.495,184,504,0.365,601,857,0.701,461,1343,674,431,202,567,672
150,Massachusetts,30,14,16,0.467,6.43,6,9,7,,,,,1929,1916,,,712,1691,0.421,145,422,0.344,360,601,0.599,415,1149,370,166,161,370,600
151,McNeese State,28,13,15,0.464,-8.6,-7.42,11,7,,,,,2093,2126,,,753,1817,0.414,201,576,0.349,386,610,0.633,365,996,429,319,100,422,538
152,Memphis,28,13,15,0.464,5.34,5.27,6,10,,,,,2141,2139,,,782,1764,0.443,129,466,0.277,448,640,0.7,383,1063,387,273,161,515,612
153,Mercer,26,8,18,0.308,-17.44,-7.32,5,11,,,,,1659,1903,,,580,1521,0.381,137,479,0.286,362,553,0.655,353,919,265,193,70,379,472
154,Miami (FL),30,23,7,0.767,16.78,9.18,15,3,,,,,2178,1950,,,791,1671,0.473,123,369,0.333,473,677,0.699,389,1180,458,259,158,575,521
155,Miami (OH),32,24,8,0.75,11.67,4.48,15,3,,,,,2163,1933,,,767,1710,0.449,193,573,0.337,436,570,0.765,314,1041,387,215,62,381,585
156,Michigan State,38,33,5,0.868,22.62,10.89,15,1,,,,,2725,2262,,,1020,2152,0.474,171,503,0.34,514,701,0.733,564,1379,569,298,100,533,689
157,Michigan,31,12,19,0.387,8.52,11.71,5,11,,,,,2035,2134,,,685,1626,0.421,184,530,0.347,481,640,0.752,349,1106,339,163,102,469,620
158,Middle Tennessee,31,12,19,0.387,-8.81,-4.77,9,9,,,,,2143,2224,,,765,1653,0.463,205,577,0.355,408,566,0.721,337,970,444,294,103,540,552
159,Milwaukee,27,8,19,0.296,-7,0.38,5,9,,,,,1714,1875,,,602,1440,0.418,130,401,0.324,380,540,0.704,294,858,294,166,39,406,522
160,Minnesota,28,17,11,0.607,13.53,9.93,8,8,,,,,1928,1827,,,714,1576,0.453,133,357,0.373,367,540,0.68,363,1066,427,217,165,412,508
161,Mississippi State,33,20,13,0.606,8.04,3.39,8,8,,,,,2279,2129,,,838,1898,0.442,182,596,0.305,421,647,0.651,465,1332,443,201,119,536,602
162,Mississippi Valley State,27,14,13,0.519,-13.82,-12.07,10,6,,,,,1969,2002,,,729,1860,0.392,176,529,0.333,335,519,0.645,496,1189,297,236,187,91,551
163,Mississippi,33,20,13,0.606,14.83,8.17,8,8,,,,,2540,2214,,,911,1946,0.468,193,606,0.318,525,836,0.628,423,1197,545,326,133,496,678
164,Missouri-Kansas City,30,8,22,0.267,-8.48,-2.78,3,11,,,,,2129,2264,,,751,1713,0.438,141,425,0.332,486,693,0.701,358,1101,429,196,48,468,584
165,Missouri State,33,22,11,0.667,13.81,6.51,11,7,,,,,2414,2173,,,837,1821,0.46,179,491,0.365,561,789,0.711,351,1160,500,299,139,468,567
