Rk,School,G,W 1999,L 1999,W-L% 1999,SRS,SOS,W 1999 Conf,L 1999 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
166,Mississippi State,30,14,16,0.467,7.12,5.29,5,11,,,,,2168,2113,,,803,1772,0.453,200,593,0.337,362,541,0.669,404,1113,385,184,105,456,521
167,Mississippi Valley State,27,6,21,0.222,-16.61,-8.51,7,11,,,,,1973,2200,,,727,1966,0.37,213,700,0.304,306,497,0.616,524,1165,296,230,151,454,610
168,Mississippi,33,19,14,0.576,7.86,6.52,5,11,,,,,2355,2271,,,827,1873,0.442,196,588,0.333,505,778,0.649,438,1237,454,244,122,546,703
169,Missouri-Kansas City,29,16,13,0.552,-4.23,-5.08,10,6,,,,,2126,2005,,,765,1566,0.489,126,357,0.353,470,642,0.732,302,1015,461,223,96,525,563
170,Missouri State,34,23,11,0.676,7.52,4.07,13,5,,,,,2257,2140,,,800,1788,0.447,220,585,0.376,437,650,0.672,379,1272,462,261,136,,
171,Missouri,31,18,13,0.581,12.55,8.22,10,6,,,,,2302,2168,,,771,1822,0.423,291,804,0.362,469,661,0.71,335,1039,426,275,61,412,601
172,Monmouth,28,12,16,0.429,-10.29,-7.51,9,9,,,,,1624,1702,,,564,1368,0.412,173,535,0.323,323,484,0.667,281,854,344,216,70,453,
173,Montana State,29,12,17,0.414,-3.92,0.73,4,12,,,,,2223,2242,,,763,1685,0.453,216,573,0.377,481,609,0.79,251,943,527,169,58,402,496
174,Montana,28,17,11,0.607,2.4,0.47,12,4,,,,,2026,1942,,,678,1475,0.46,197,493,0.4,473,659,0.718,314,1016,428,173,70,436,493
175,Morehead State,27,9,18,0.333,-7.74,-3.15,4,14,,,,,2042,2095,,,714,1514,0.472,224,560,0.4,390,515,0.757,256,823,459,208,36,398,467
176,Morgan State,29,5,24,0.172,-21.59,-8.97,5,13,,,,,1884,2250,,,680,1659,0.41,141,451,0.313,383,599,0.639,364,1054,328,212,87,560,629
177,Mount St. Mary's,29,9,20,0.31,-15.01,-6.18,7,11,,,,,1883,2139,,,690,1727,0.4,181,615,0.294,322,464,0.694,359,1112,337,189,82,,
178,Murray State,32,23,9,0.719,3.42,-2.39,14,4,,,,,2542,2335,,,905,1957,0.462,200,623,0.321,532,722,0.737,456,1219,455,224,87,464,545
179,Navy,29,23,6,0.793,2.31,-8.17,11,1,,,,,2203,1848,,,771,1695,0.455,104,303,0.343,557,862,0.646,459,1234,429,352,198,585,583
180,Nebraska,30,11,19,0.367,1.17,6.83,4,12,,,,,2050,2220,,,737,1729,0.426,144,434,0.332,432,700,0.617,450,1075,406,222,145,529,574
181,Nevada-Las Vegas,31,23,8,0.742,9.74,2.52,10,4,,,,,2548,2324,,,929,2043,0.455,167,528,0.316,523,768,0.681,463,1302,623,263,139,549,626
182,Nevada,29,9,20,0.31,-4.29,1.5,6,10,,,,,1873,2023,,,624,1660,0.376,163,514,0.317,462,634,0.729,394,1053,321,160,51,399,593
183,New Hampshire,28,3,25,0.107,-25.48,-6.09,2,16,,,,,1811,2354,,,630,1758,0.358,198,639,0.31,353,522,0.676,379,1002,333,222,101,510,563
184,New Mexico State,32,22,10,0.688,6.25,2,11,5,,,,,2265,2096,,,820,1853,0.443,204,541,0.377,421,660,0.638,452,1198,404,223,71,437,621
185,New Mexico,32,18,14,0.563,7.96,4.18,9,5,,,,,2323,2185,,,811,1782,0.455,155,459,0.338,546,769,0.71,359,1151,362,232,145,464,667
186,New Orleans,29,11,18,0.379,-4.82,-3.06,6,10,,,,,1738,1789,,,610,1407,0.434,155,407,0.381,363,507,0.716,,890,364,194,82,454,499
187,Niagara,29,17,12,0.586,-6.55,-5.38,10,8,,,,,2241,2275,,,753,1796,0.419,229,685,0.334,506,703,0.72,409,1065,406,233,117,464,606
188,Nicholls State,28,11,17,0.393,-10.04,-4.5,8,10,,,,,1769,1846,,,658,1652,0.398,123,368,0.334,330,556,0.594,414,994,341,273,71,456,527
189,Norfolk State,28,12,16,0.429,-16.2,-11.37,11,7,,,,,2128,2263,,,777,1860,0.418,144,480,0.3,430,698,0.616,434,1068,319,243,91,437,549
190,North Carolina-Asheville,30,11,19,0.367,-11.53,-3.66,7,7,,,,,2074,2281,,,686,1578,0.435,174,439,0.396,528,701,0.753,329,1080,419,223,114,600,565
191,North Carolina A&T,29,14,15,0.483,-11.83,-12.15,11,8,,,,,2187,2187,,,786,1802,0.436,129,395,0.327,486,725,0.67,403,988,381,264,75,531,403
192,North Carolina-Greensboro,28,15,13,0.536,-7.71,-6.15,9,7,,,,,2007,2024,,,706,1549,0.456,139,380,0.366,456,618,0.738,347,1027,379,176,87,463,501
193,North Carolina State,34,20,14,0.588,12.96,7.49,6,10,,,,,2347,2161,,,821,1920,0.428,187,560,0.334,518,789,0.657,453,1234,431,311,156,540,605
194,North Carolina-Wilmington,31,18,13,0.581,2.41,-0.24,8,8,,,,,1863,1781,,,667,1609,0.415,176,473,0.372,353,561,0.629,323,1075,375,221,67,566,566
195,North Carolina,36,22,14,0.611,17,11.8,9,7,,,,,2715,2528,,,1014,2066,0.491,169,492,0.343,518,740,0.7,436,1394,609,210,178,536,580
196,North Texas,27,7,20,0.259,-10.85,2.07,5,11,,,,,2040,2389,,,754,1810,0.417,176,568,0.31,356,535,0.665,399,1034,394,212,93,451,490
197,Northeastern,28,7,21,0.25,-14.45,-8.41,5,13,,,,,1855,2024,,,714,1599,0.447,117,348,0.336,310,448,0.692,324,911,344,237,114,478,565
198,Northern Arizona,31,20,11,0.645,4.34,1.37,11,5,,,,,2280,2134,,,775,1626,0.477,263,673,0.391,467,622,0.751,295,1101,493,120,96,514,574
199,Northern Illinois,28,13,15,0.464,1,1.56,7,11,,,,,1943,1919,,,707,1699,0.416,153,451,0.339,376,546,0.689,408,1078,368,220,78,454,561
200,Northern Iowa,29,14,15,0.483,0.93,2.51,7,11,,,,,1798,1844,,,624,1425,0.438,123,362,0.34,427,598,0.714,254,921,326,174,89,422,502
201,Northwestern State,30,17,13,0.567,-7.88,-6.06,11,7,,,,,1990,2003,,,719,1775,0.405,147,487,0.302,405,624,0.649,425,1105,422,315,111,506,625
202,Northwestern,30,5,25,0.167,-4.86,8.14,0,16,,,,,1545,1935,,,525,1426,0.368,161,504,0.319,334,483,0.692,245,892,367,146,83,484,534
203,Notre Dame,37,22,15,0.595,9.57,6.38,8,8,,,,,2636,2518,,,896,1921,0.466,287,752,0.382,557,751,0.742,385,1322,643,287,110,656,626
204,Oakland,30,13,17,0.433,-4.74,-1.32,11,5,,,,,2163,2254,,,703,1719,0.409,271,805,0.337,486,654,0.743,312,1004,442,224,52,486,568
205,Ohio State,30,23,7,0.767,17.55,6.55,13,3,,,,,2182,1852,,,797,1748,0.456,145,456,0.318,443,629,0.704,381,1126,387,194,200,377,521
206,Ohio,33,20,13,0.606,7.5,3.53,11,7,,,,,2386,2255,,,782,1804,0.433,221,647,0.342,601,895,0.672,441,1280,517,243,103,565,694
207,Oklahoma State,34,27,7,0.794,20.01,6.59,12,4,,,,,2620,2117,,,933,1946,0.479,216,559,0.386,538,768,0.701,393,1311,642,260,122,484,578
208,Oklahoma,34,27,7,0.794,19.25,6.63,12,4,,,,,2546,2117,,,917,2004,0.458,263,687,0.383,449,632,0.71,443,1254,525,241,89,435,643
209,Old Dominion,30,11,19,0.367,-3.63,-1.9,6,10,,,,,1942,1994,,,681,1572,0.433,120,390,0.308,460,689,0.668,352,1048,383,214,100,452,539
210,Oral Roberts,30,13,17,0.433,-6.09,-4.23,8,8,,,,,2169,2193,,,758,1728,0.439,239,651,0.367,414,621,0.667,298,1011,467,199,54,452,554
211,Oregon State,29,13,16,0.448,6.71,8.74,5,13,,,,,2005,2016,,,708,1597,0.443,206,571,0.361,383,583,0.657,322,1004,447,221,84,476,608
212,Oregon,30,22,8,0.733,14.74,8.53,13,5,,,,,2269,2047,,,808,1722,0.469,172,552,0.312,481,646,0.745,336,1037,491,206,88,469,592
213,Pacific,29,11,18,0.379,-3.35,-0.6,6,10,,,,,1809,1882,,,622,1503,0.414,173,567,0.305,392,573,0.684,330,1015,361,120,38,395,520
214,Penn State,35,19,16,0.543,10.08,8.82,5,11,,,,,2572,2528,,,879,1994,0.441,235,676,0.348,579,811,0.714,403,1222,526,279,105,536,636
215,Pennsylvania,29,21,8,0.724,4,-2.89,14,0,,,,,1942,1742,,,707,1565,0.452,189,538,0.351,339,526,0.644,310,1056,436,158,119,369,475
216,Pepperdine,34,25,9,0.735,13.11,3.35,12,2,,,,,2481,2149,,,929,2094,0.444,237,688,0.344,386,577,0.669,420,1295,494,319,99,504,659
217,Pittsburgh,28,13,15,0.464,3.98,4.41,5,11,,,,,1864,1876,,,688,1604,0.429,174,543,0.32,314,504,0.623,383,1045,459,215,60,465,447
218,Portland State,29,15,14,0.517,-0.39,-0.09,7,9,,,,,2158,2099,,,737,1613,0.457,184,550,0.335,500,745,0.671,351,1012,457,222,67,474,638
219,Portland,28,10,18,0.357,-3.84,1.92,4,10,,,,,1789,1851,,,641,1544,0.415,137,452,0.303,370,566,0.654,331,953,389,186,104,390,502
220,Prairie View,27,7,20,0.259,-22.06,-11.14,5,13,,,,,2121,2303,,,773,1878,0.412,174,596,0.292,401,639,0.628,445,1189,315,253,134,572,609
221,Princeton,30,19,11,0.633,3,-2.93,11,3,,,,,1850,1637,,,652,1417,0.46,245,667,0.367,301,446,0.675,198,894,505,238,146,387,474
222,Providence,30,11,19,0.367,1.04,5.29,4,12,,,,,1925,1988,,1210,728,1822,0.4,136,448,0.304,333,532,0.626,461,1141,383,245,141,532,628
223,Purdue,34,24,10,0.706,16.87,9.56,12,4,,,,,2505,2246,,,849,1914,0.444,206,589,0.35,601,879,0.684,473,1225,482,261,104,505,597
224,Quinnipiac,28,18,10,0.643,-10.09,-9.2,12,6,,,,,2059,2068,,,739,1598,0.462,132,372,0.355,449,654,0.687,322,1009,466,220,105,520,627
225,Radford,28,18,10,0.643,-5.99,-7.92,12,2,,,,,2057,1975,,,709,1640,0.432,211,594,0.355,428,628,0.682,350,991,372,257,117,543,543
226,Rhode Island,30,5,25,0.167,-8.54,5.73,2,14,,,,,1869,2297,,,673,1662,0.405,128,390,0.328,395,632,0.625,356,1044,331,209,111,541,539
227,Rice,27,5,22,0.185,-9.42,3.26,1,13,,,,,1554,1836,,,536,1430,0.375,123,419,0.294,359,518,0.693,353,1019,310,152,70,511,558
228,Richmond,30,18,12,0.6,2.42,-1.55,11,5,,,,,2011,1892,,,729,1615,0.451,220,600,0.367,333,478,0.697,313,986,448,199,155,407,472
229,Rider,30,16,14,0.533,-6.6,-6.7,8,10,,,,,2116,2113,,,724,1614,0.449,190,531,0.358,478,699,0.684,337,1001,432,256,105,485,600
230,Robert Morris,30,18,12,0.6,-5.8,-7.8,13,5,,,,,2123,2010,,,766,1714,0.447,143,437,0.327,448,641,0.699,314,1069,470,241,56,419,524
231,Rutgers,31,15,16,0.484,6.62,4.4,6,10,,,,,2175,2106,,,743,1679,0.443,182,488,0.373,507,777,0.653,390,1110,455,224,107,475,610
232,Sacramento State,27,9,18,0.333,-7.38,0.55,3,13,,,,,1676,1854,,,616,1548,0.398,147,467,0.315,297,442,0.672,316,943,320,240,95,,
233,Sacred Heart,28,3,25,0.107,-23.24,-6.77,2,16,,,,,1853,2315,,,683,1610,0.424,145,444,0.327,342,544,0.629,338,999,393,200,86,550,493
234,Saint Francis (PA),28,10,18,0.357,-11.68,-8.14,7,11,,,,,1805,1904,,,648,1541,0.421,187,518,0.361,322,456,0.706,309,904,403,171,60,361,453
235,Saint Joseph's,29,13,16,0.448,5.45,5.72,7,9,,,,,2043,2051,,,699,1671,0.418,216,612,0.353,429,602,0.713,388,1166,443,154,77,,
236,Saint Louis,33,19,14,0.576,9,8.39,7,9,,,,,2124,2104,,,729,1696,0.43,146,432,0.338,520,758,0.686,394,1164,401,254,126,586,665
237,Saint Mary's (CA),28,8,20,0.286,-7.4,2.19,3,11,,,,,1701,1942,,,597,1594,0.375,191,563,0.339,316,475,0.665,362,1119,352,163,98,,
238,Saint Peter's,28,5,23,0.179,-14.31,-5.31,2,16,,,,,1958,2210,,,739,1675,0.441,70,274,0.255,410,552,0.743,345,968,420,200,87,454,559
239,Sam Houston State,29,22,7,0.759,-0.74,-5.44,15,3,,,,,2130,1968,,,750,1612,0.465,175,499,0.351,455,690,0.659,354,1120,495,293,73,508,597
240,Samford,32,21,11,0.656,3.2,-5.8,12,6,,,,,2323,1998,,,825,1649,0.5,313,804,0.389,360,515,0.699,267,996,543,230,102,438,532
241,San Diego State,28,5,23,0.179,-9.09,4.54,0,14,,,,,1745,2097,,,619,1513,0.409,120,401,0.299,387,569,0.68,291,884,376,202,64,494,548
242,San Diego,29,20,9,0.69,7.3,0.45,10,4,,,,,2049,1815,,,673,1538,0.438,181,502,0.361,522,767,0.681,370,1135,380,181,69,456,543
243,San Francisco,28,19,9,0.679,6.22,0.67,7,7,,,,,2004,1811,,,682,1521,0.448,156,431,0.362,484,703,0.688,366,1087,417,216,109,473,539
244,San Jose State,30,15,15,0.5,0.98,3.79,6,8,,,,,1797,1792,,,666,1595,0.418,131,406,0.323,334,572,0.584,390,1097,318,138,87,410,531
245,Santa Clara,31,19,12,0.613,3.72,3.52,9,5,,,,,2049,2026,,,703,1765,0.398,181,560,0.323,462,663,0.697,380,1158,417,217,70,413,626
246,Seton Hall,32,22,10,0.688,10.64,5.11,10,6,,,,,2295,2118,,,807,1865,0.433,250,685,0.365,431,636,0.678,431,1211,458,225,198,476,551
247,Siena,33,24,9,0.727,1.23,-4.62,15,3,,,,,2862,2669,,,961,2166,0.444,283,721,0.393,657,876,0.75,495,1338,585,297,117,590,790
248,South Alabama,30,20,10,0.667,0.41,-3.15,13,3,,,,,2083,1976,,,731,1561,0.468,166,442,0.376,455,688,0.661,342,969,443,247,52,488,561
249,South Carolina State,34,20,14,0.588,-10.41,-9.38,14,5,,,,,2386,2421,,,829,2117,0.392,213,638,0.334,515,765,0.673,590,1393,370,237,138,485,485
250,South Carolina,32,15,17,0.469,9.97,8.78,5,11,,,,,2190,2152,,,796,1821,0.437,238,668,0.356,358,584,0.613,423,1096,446,269,109,472,533
251,South Florida,31,17,14,0.548,8.7,3.92,8,8,,,,,2393,2245,,,860,1878,0.458,208,572,0.364,465,726,0.64,404,1294,529,321,122,541,619
252,Southeast Missouri State,31,24,7,0.774,4.42,-2.48,14,4,,,,,2154,1911,,,748,1680,0.445,193,558,0.346,465,662,0.702,346,1140,383,188,164,478,542
253,Southeastern Louisiana,27,10,17,0.37,-13,-5.16,5,13,,,,,1606,1769,,,556,1362,0.408,171,505,0.339,323,478,0.676,303,901,314,212,56,,
254,Southern California,30,16,14,0.533,14.17,8.77,9,9,,,,,2342,2180,,,842,1840,0.458,190,521,0.365,468,672,0.696,402,1092,518,275,120,458,538
255,Southern Illinois,33,20,13,0.606,7.64,4.28,12,6,,,,,2346,2239,,1325,806,1915,0.421,215,623,0.345,519,784,0.662,438,1251,512,234,66,532,659
256,Southern Methodist,30,21,9,0.7,7.7,1.39,9,5,,,,,2318,2094,,,807,1978,0.408,192,637,0.301,512,790,0.648,547,1298,418,278,107,377,520
257,Southern Mississippi,29,17,12,0.586,5.51,4.2,7,9,,,,,1921,1883,,,654,1550,0.422,141,417,0.338,472,673,0.701,353,1051,323,197,149,494,541
258,Southern Utah,29,16,13,0.552,-3.14,-3.99,10,6,,,,,2112,2067,,,733,1647,0.445,219,598,0.366,427,604,0.707,324,900,436,354,83,459,625
259,Southern,29,18,11,0.621,-14.26,-14.41,14,4,,,,,2163,2117,,,749,1727,0.434,146,414,0.353,519,817,0.635,413,1064,297,294,80,610,612
260,St. Bonaventure,31,21,10,0.677,9.45,5.29,11,5,,,,,2136,2007,,,767,1716,0.447,177,512,0.346,425,643,0.661,431,1131,386,257,87,488,560
261,St. Francis (NY),30,18,12,0.6,-6.12,-7.98,12,6,,,,,2325,2249,,,822,1879,0.437,255,733,0.348,426,610,0.698,379,1091,470,252,94,466,658
262,St. John's (NY),33,25,8,0.758,14.26,6.96,12,4,,,,,2043,2192,,,699,1671,0.418,216,612,0.353,429,602,0.713,431,1133,443,352,89,399,531
263,Stanford,31,27,4,0.871,25.65,7.12,15,3,,,,,2447,1850,,,819,1750,0.468,245,613,0.4,564,794,0.71,399,1309,539,141,167,450,518
264,Stephen F. Austin,27,6,21,0.222,-12.81,-4.97,3,15,,,,,1834,1982,,,653,1488,0.439,172,519,0.331,356,536,0.664,295,872,379,239,94,490,581
265,Stetson,28,13,15,0.464,-11.94,-8.23,8,10,,,,,1912,1985,,,695,1664,0.418,112,342,0.327,410,634,0.647,470,1129,351,175,77,397,544
266,Stony Brook,29,6,23,0.207,-17.2,-2.39,,,,,,,1648,2069,,,568,1480,0.384,182,544,0.335,331,515,0.643,293,902,320,212,62,530,525
267,Syracuse,32,26,6,0.813,17.67,6.2,13,3,,,,,2400,2033,,,876,1869,0.469,171,483,0.354,477,677,0.705,440,1199,564,286,167,448,506
268,Temple,33,27,6,0.818,20.64,6.94,14,2,,,,,2260,1808,,,790,1913,0.413,274,787,0.348,406,619,0.656,497,1287,471,312,140,324,459
269,Tennessee-Martin,29,10,19,0.345,-8.09,-0.02,7,11,,,,,1979,2169,,,704,1697,0.415,123,406,0.303,448,629,0.712,426,1019,376,271,45,522,594
270,Tennessee State,29,7,22,0.241,-13.72,-2.23,6,12,,,,,1964,2297,,,658,1713,0.384,212,694,0.305,436,624,0.699,369,1004,331,203,62,448,556
271,Tennessee Tech,28,16,12,0.571,0.02,-3.64,11,7,,,,,2279,2068,,,734,1654,0.444,279,757,0.369,532,693,0.768,394,1025,447,214,58,375,555
272,Tennessee,33,26,7,0.788,18.94,8.12,12,4,,,,,2629,2239,,1335,909,2019,0.45,266,736,0.361,545,798,0.683,480,1314,481,290,193,520,618
273,Texas A&M,28,8,20,0.286,-3.85,5.47,4,12,,,,,1825,2086,,,644,1565,0.412,179,562,0.319,358,534,0.67,365,996,394,205,54,475,528
274,Texas-Arlington,27,15,12,0.556,-4.7,-5.86,11,7,,,,,2106,2049,,,757,1818,0.416,247,725,0.341,345,516,0.669,400,995,250,271,47,495,446
275,Texas Christian,32,18,14,0.563,5.9,2.81,8,6,,,,,2813,2691,,,966,2135,0.452,260,685,0.38,621,812,0.765,479,1273,609,293,204,492,632
276,Texas-El Paso,28,13,15,0.464,5.95,3.23,4,10,,,,,2158,2082,,,768,1601,0.48,159,439,0.362,463,673,0.688,327,984,455,199,87,413,678
277,Texas-Rio Grande Valley,28,12,16,0.429,-8.28,-0.19,,,,,,,2016,2168,,,706,1582,0.446,191,529,0.361,413,582,0.71,312,928,371,249,67,515,601
278,Texas-San Antonio,28,15,13,0.536,-4.38,-4.59,12,6,,,,,2149,2102,,,759,1753,0.433,188,568,0.331,443,740,0.599,521,1240,449,243,114,514,546
279,Texas Southern,29,15,14,0.517,-12.65,-13.45,10,8,,,,,2131,2078,,,760,1750,0.434,177,562,0.315,434,638,0.68,415,1139,332,266,51,500,533
280,Texas State,29,12,17,0.414,-7.49,-5.52,8,10,,,,,1989,1992,,,688,1574,0.437,168,439,0.383,445,661,0.673,343,1070,404,162,28,406,566
281,Texas Tech,28,12,16,0.429,3.32,5.69,3,13,,,,,1969,2020,,,689,1565,0.44,161,475,0.339,430,593,0.725,293,1004,370,172,137,418,460
282,Texas,33,24,9,0.727,20.43,9.61,13,3,,,,,2460,2103,,,876,1870,0.468,185,489,0.378,523,810,0.646,431,1296,481,244,168,515,594
283,Toledo,31,18,13,0.581,4.69,2.56,11,7,,,,,2197,2131,,,757,1746,0.434,225,646,0.348,458,669,0.685,404,1191,409,202,66,529,602
284,Towson,28,11,17,0.393,-10.38,-9.1,7,11,,,,,1901,1937,,,668,1525,0.438,179,482,0.371,386,561,0.688,301,943,397,220,82,480,520
285,Troy,28,17,11,0.607,-5.94,-8.61,13,5,,,,,2080,1979,,,710,1567,0.453,253,625,0.405,407,544,0.748,288,973,332,157,82,349,457
286,Tulane,31,20,11,0.645,5.79,3.54,8,8,,,,,2102,2032,,,765,1772,0.432,124,396,0.313,448,739,0.606,436,1155,431,298,100,502,609
287,Tulsa,37,32,5,0.865,19.94,2.42,12,2,,,,,2974,2326,,,1050,2223,0.472,264,764,0.346,610,865,0.705,480,1390,631,433,175,571,730
288,UCLA,33,21,12,0.636,15.29,10.11,10,8,,,,,2492,2321,,,952,1984,0.48,205,552,0.371,383,652,0.587,447,1252,545,282,145,549,626
289,Utah State,34,28,6,0.824,8.83,1.89,16,0,,,,,2397,2080,,,879,1888,0.466,194,536,0.362,445,709,0.628,415,1233,487,235,126,453,580
290,Utah,32,23,9,0.719,12.23,4.36,10,4,,,,,2252,1979,,,782,1624,0.482,222,574,0.387,466,648,0.719,326,1077,496,198,89,462,586
291,Valparaiso,32,19,13,0.594,-2.89,-3.71,10,6,,,,,2128,2006,,,758,1702,0.445,228,619,0.368,384,590,0.651,399,1172,459,236,120,535,556
292,Vanderbilt,30,19,11,0.633,12.64,7.54,8,8,,,,,2243,2090,,,782,1710,0.457,222,607,0.366,457,624,0.732,314,1014,457,214,63,442,543
293,Vermont,28,16,12,0.571,-9.79,-8.25,11,7,,,,,2005,2048,,,727,1741,0.418,172,490,0.351,379,591,0.641,401,1078,388,200,103,377,504
294,Villanova,33,20,13,0.606,7.62,6.74,8,8,,,,,2308,2279,,,811,1909,0.425,207,607,0.341,479,679,0.705,441,1264,516,243,162,544,565
295,Virginia Commonwealth,28,14,14,0.5,-4.87,-1.8,7,9,,,,,1957,2043,,,707,1729,0.409,150,514,0.292,393,598,0.657,420,1117,369,220,151,485,527
296,VMI,29,6,23,0.207,-14.9,-2.7,1,15,,,,,2064,2247,,,747,1846,0.405,171,566,0.302,399,644,0.62,404,1081,383,279,97,544,616
297,Virginia Tech,31,16,15,0.516,3,2.45,8,8,,,,,1997,1980,,,720,1647,0.437,126,422,0.299,431,655,0.658,377,1082,383,230,155,507,582
298,Virginia,31,19,12,0.613,12.29,6.22,9,7,,,,,2526,2338,,,879,1950,0.451,211,646,0.327,557,822,0.678,393,1125,440,272,95,484,659
299,Wagner,27,11,16,0.407,-9.07,-9.72,6,12,,,,,2097,2040,,,778,1847,0.421,208,597,0.348,333,465,0.716,370,957,464,309,55,445,551
300,Wake Forest,36,22,14,0.611,14.2,8.95,7,9,,,,,2512,2323,,,911,2100,0.434,159,515,0.309,531,788,0.674,517,1379,479,218,146,499,641
301,Washington State,28,6,22,0.214,-1.91,7.66,1,17,,,,,1778,2046,,,613,1482,0.414,171,464,0.369,381,543,0.702,331,879,301,180,68,497,590
302,Washington,30,10,20,0.333,2.46,9.98,5,13,,,,,1981,2183,,,728,1767,0.412,160,468,0.342,365,551,0.662,359,1053,399,200,116,498,569
303,Weber State,28,18,10,0.643,1.98,0.46,10,6,,,,,2165,2056,,,724,1569,0.461,177,491,0.36,540,718,0.752,281,984,434,201,66,537,537
304,West Virginia,28,14,14,0.5,3.65,5,6,10,,,,,1974,2012,,,736,1634,0.45,152,460,0.33,350,536,0.653,391,1046,433,203,123,471,504
305,Western Carolina,28,14,14,0.5,-10.42,-4.94,7,9,,,,,2153,2248,,,813,1797,0.452,167,520,0.321,360,518,0.695,368,1021,446,242,69,449,535
306,Western Illinois,30,8,22,0.267,-9.75,-2.68,3,13,,,,,1975,2123,,,716,1640,0.437,210,567,0.37,333,488,0.682,372,1062,482,201,49,556,534
307,Western Kentucky,29,11,18,0.379,-4,-1.45,8,8,,,,,1995,2069,,,728,1642,0.443,169,499,0.339,370,558,0.663,369,1112,384,153,119,528,578
308,Western Michigan,28,10,18,0.357,-3.38,1.87,6,12,,,,,2044,2191,,,715,1682,0.425,159,503,0.316,455,668,0.681,361,1003,360,194,70,440,636
309,Wichita State,29,12,17,0.414,0.56,1.92,5,13,,,,,1925,1954,,,648,1593,0.407,190,591,0.321,439,621,0.707,369,1014,407,241,58,453,680
310,William & Mary,28,11,17,0.393,-5.55,-0.92,6,10,,,,,1922,1994,,,678,1593,0.426,188,537,0.35,378,535,0.707,310,990,394,163,122,431,527
311,Winthrop,30,21,9,0.7,-1.04,-7.41,11,3,,,,,2193,1941,,,733,1719,0.426,251,702,0.358,476,717,0.664,394,1171,406,215,104,474,584
312,Wisconsin,36,22,14,0.611,16.67,12.5,8,8,,,,,2157,2007,,,765,1793,0.427,207,602,0.344,420,617,0.681,298,1107,478,236,102,408,658
313,Wofford,30,14,16,0.467,-7.64,-2.89,8,8,,,,,2078,2184,,,721,1756,0.411,214,634,0.338,422,623,0.677,370,1060,383,184,91,389,555
314,Wright State,28,11,17,0.393,-5.22,-0.15,6,8,,,,,1717,1859,,,567,1309,0.433,139,419,0.332,444,603,0.736,244,881,328,171,53,480,508
315,Wyoming,31,19,12,0.613,6.88,2.84,8,6,,,,,2567,2401,,,916,2085,0.439,222,635,0.35,513,727,0.706,450,1260,501,249,102,441,612
316,Xavier,33,21,12,0.636,9.36,3.42,9,7,,,,,2481,2285,,,856,1979,0.433,220,627,0.351,549,773,0.71,509,1260,474,261,118,540,599
317,Yale,27,7,20,0.259,-15.73,-8.47,5,9,,,,,1585,1781,,,563,1436,0.392,103,372,0.277,356,530,0.672,327,963,267,160,83,439,512
318,Youngstown State,28,12,16,0.429,-8.07,-3.66,9,7,,,,,1876,1974,,,696,1593,0.437,154,479,0.322,330,484,0.682,316,1039,410,198,94,29,622
