Rk,School,G,W 2000,L 2000,W-L% 2000,SRS,SOS,W 2000 Conf,L 2000 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
24,Boise State,31,17,14,0.548,-0.69,-0.21,8,8,10,2,6,9,2237,2230,,,811,1778,0.456,174,501,0.347,441,653,0.675,338,1015,433,214,92,460,630
25,Boston College,32,27,5,0.844,17.99,5.18,13,3,17,0,6,4,2547,2129,,,879,1934,0.454,230,651,0.353,559,788,0.709,486,1166,464,326,97,423,652
26,Boston University,28,14,14,0.5,-5.3,-5.84,9,9,8,4,5,9,1913,1898,,,656,1577,0.416,194,545,0.356,407,559,0.728,353,1011,347,189,53,376,568
27,Bowling Green State,29,15,14,0.517,2,1.4,10,8,10,4,5,9,2202,2110,,,761,1571,0.484,134,354,0.379,546,712,0.767,276,952,442,221,98,424,587
28,Bradley,31,19,12,0.613,3.15,1.75,12,6,13,2,3,8,2045,1972,,,699,1590,0.44,166,452,0.367,481,644,0.747,306,1180,403,164,127,433,550
29,Brigham Young,33,24,9,0.727,10.94,3.47,10,4,15,0,4,6,2324,2069,,,744,1620,0.459,185,485,0.381,651,835,0.78,292,988,414,203,108,433,491
30,Brown,27,15,12,0.556,-8.93,-6.78,9,5,10,2,5,10,1968,2026,,,682,1511,0.451,154,457,0.337,450,652,0.69,327,968,384,211,71,472,539
31,Bucknell,29,14,15,0.483,-12.19,-6.27,4,8,9,4,4,11,1909,2041,,,664,1542,0.431,112,357,0.314,469,762,0.615,342,1015,338,216,85,497,540
32,Buffalo,28,4,24,0.143,-9.02,0.7,2,16,3,10,0,13,1873,2145,,,645,1548,0.417,189,529,0.357,394,605,0.651,329,944,331,186,66,444,589
33,Butler,32,24,8,0.75,12.55,3.98,11,3,13,1,7,6,2228,1946,,,755,1643,0.46,251,617,0.407,467,652,0.716,305,922,388,222,89,377,505
34,Cal Poly,28,9,19,0.321,-8.24,-1.33,3,13,6,9,3,9,2241,2273,,,773,1764,0.438,198,572,0.346,497,728,0.683,419,1129,334,178,96,422,565
35,Cal State Fullerton,28,5,23,0.179,-13.24,-0.2,3,13,3,11,2,11,1657,1964,,,556,1336,0.416,144,471,0.306,401,585,0.685,253,823,327,151,56,467,568
36,Cal State Northridge,32,22,10,0.688,5.94,0.24,13,3,13,1,8,6,2650,2409,,,910,1842,0.494,217,547,0.397,613,865,0.709,373,1158,608,267,77,489,716
37,UC-Irvine,30,25,5,0.833,2.12,-2.58,15,1,14,1,10,3,2108,1928,,,705,1550,0.455,181,464,0.39,517,697,0.742,274,1062,370,194,89,461,606
38,UC-Santa Barbara,28,13,15,0.464,-2.87,-0.75,9,7,9,5,4,9,1933,1972,,,655,1512,0.433,144,440,0.327,479,662,0.724,296,1020,394,166,63,449,566
39,University of California,31,20,11,0.645,14.76,9.08,11,7,14,3,5,7,2304,2128,,,813,1699,0.479,176,503,0.35,502,732,0.686,281,998,508,225,66,424,570
40,Campbell,28,7,21,0.25,-16.75,-7.36,5,13,4,7,3,13,1819,2082,,,682,1599,0.427,147,432,0.34,308,464,0.664,340,943,338,155,84,401,510
41,Canisius,31,20,11,0.645,-2.11,-4.62,9,9,12,3,7,8,2395,2317,,,840,1850,0.454,227,601,0.378,488,706,0.691,370,1162,494,199,99,414,624
42,Centenary (LA),27,8,19,0.296,-13.08,-1.53,,,8,3,0,15,1854,2036,,,619,1494,0.414,133,410,0.324,483,641,0.754,,950,292,156,52,392,640
43,Central Connecticut State,28,14,14,0.5,-8.79,-10.18,11,9,8,5,6,7,2050,2011,,,710,1610,0.441,155,429,0.361,475,681,0.698,419,1090,337,209,91,466,568
44,Central Florida,31,8,23,0.258,-9.46,-5.26,3,15,4,9,3,11,2182,2302,,,795,1846,0.431,194,608,0.319,398,581,0.685,393,1096,420,240,109,469,583
45,Central Michigan,28,20,8,0.714,0.98,0.02,14,4,13,1,7,6,1998,1901,,,669,1370,0.488,130,373,0.349,530,723,0.733,259,921,374,167,65,426,546
46,Charleston Southern,29,10,19,0.345,-16.14,-7.06,6,8,7,6,2,10,1860,2086,,,677,1583,0.428,135,419,0.322,371,580,0.64,353,966,345,283,91,531,648
47,Charlotte,33,22,11,0.667,14.24,7.91,10,6,10,2,7,7,2583,2374,,,873,1998,0.437,305,848,0.36,532,777,0.685,411,1267,471,231,97,418,663
48,Chattanooga,30,17,13,0.567,-2.13,-3.81,9,7,12,2,3,9,2195,2094,,,742,1654,0.449,197,561,0.351,514,733,0.701,409,1122,411,202,68,461,545
49,Chicago State,28,5,23,0.179,-15.14,-1.29,2,14,3,9,2,13,1776,2120,,,682,1586,0.43,131,403,0.325,281,456,0.616,355,986,381,171,90,496,599
50,Cincinnati,35,25,10,0.714,16.19,7.84,11,5,11,3,7,5,2586,2294,,,921,2076,0.444,214,600,0.357,530,760,0.697,464,1216,451,194,118,380,666
51,Citadel,28,16,12,0.571,-6.91,-6,9,7,12,2,2,9,1927,1856,,,646,1566,0.413,183,547,0.335,452,715,0.632,390,1036,337,218,102,414,619
52,Clemson,31,12,19,0.387,2.73,8.31,2,14,9,7,1,9,2298,2471,,,797,1879,0.424,248,692,0.358,456,650,0.702,384,1185,434,187,69,496,668
53,Cleveland State,32,19,13,0.594,2.06,1.56,9,5,11,2,6,8,2192,2167,,,725,1717,0.422,196,531,0.369,546,795,0.687,434,1185,324,210,130,488,647
54,Coastal Carolina,28,8,20,0.286,-13.37,-6.62,6,8,6,7,2,12,1984,2173,,,694,1582,0.439,171,497,0.344,425,604,0.704,340,914,390,243,56,518,606
55,Colgate,28,13,15,0.464,-10.85,-8.13,6,6,9,3,4,10,1979,2004,,,658,1501,0.438,130,366,0.355,533,749,0.712,337,958,357,203,70,482,643
56,College of Charleston,29,22,7,0.759,1.62,-4.56,12,4,13,0,6,4,1942,1739,,,678,1494,0.454,119,356,0.334,467,615,0.759,317,983,431,206,147,367,465
57,Colorado State,28,15,13,0.536,5.49,2.33,6,8,10,3,2,8,1932,1774,,,666,1391,0.479,183,454,0.403,417,625,0.667,297,971,432,162,42,424,556
58,Colorado,30,15,15,0.5,11.1,5.65,5,11,8,7,6,6,2419,2250,,,837,1818,0.46,186,518,0.359,559,783,0.714,402,1186,517,227,96,494,653
59,Columbia,27,12,15,0.444,-10.79,-7.51,7,7,9,3,2,12,1539,1591,,,514,1230,0.418,157,454,0.346,354,500,0.708,200,838,333,140,99,415,512
60,Connecticut,32,20,12,0.625,10.17,5.43,8,8,17,2,1,8,2348,2185,,,860,1850,0.465,102,298,0.342,526,751,0.7,475,1231,444,257,120,481,593
61,Coppin State,28,13,15,0.464,-12.03,-9.39,11,8,7,5,4,9,1806,1880,,,628,1523,0.412,129,408,0.316,421,566,0.744,326,959,256,162,85,436,556
62,Cornell,27,7,20,0.259,-14.4,-7.52,3,11,4,8,3,9,1686,1832,,,578,1487,0.389,173,585,0.296,357,535,0.667,330,904,292,193,38,361,529
63,Creighton,32,24,8,0.75,12.4,3,14,4,14,0,7,5,2325,2024,,,788,1782,0.442,249,694,0.359,500,712,0.702,357,1084,490,293,114,426,646
64,Dartmouth,27,8,19,0.296,-14.38,-7.34,3,11,6,7,2,11,1720,1883,,,577,1436,0.402,218,661,0.33,348,489,0.712,221,851,389,160,64,374,481
65,Davidson,32,15,17,0.469,-8.76,-3.65,7,9,10,4,2,9,2208,2238,,,774,1816,0.426,197,555,0.355,463,699,0.662,404,1247,438,209,119,576,708
66,Dayton,34,21,13,0.618,9.73,6.14,9,7,12,6,6,6,2418,2296,,,819,1854,0.442,254,686,0.37,526,718,0.733,446,1208,517,206,85,482,615
67,Delaware State,28,13,15,0.464,-15.11,-10.97,11,7,8,3,5,11,1785,1901,,,646,1500,0.431,183,558,0.328,310,469,0.661,309,851,398,191,71,378,497
68,Delaware,30,20,10,0.667,1.9,-6.04,14,4,12,2,7,8,2252,2014,,,801,1732,0.462,251,654,0.384,399,578,0.69,366,1142,463,219,157,486,604
69,Denver,28,10,18,0.357,-7.3,-1.3,5,11,6,9,4,8,1888,1978,,,701,1664,0.421,163,497,0.328,323,540,0.598,376,1086,359,185,71,467,526
70,DePaul,30,12,18,0.4,5.34,8.02,4,12,8,8,3,8,2168,2219,,,766,1744,0.439,184,549,0.335,452,669,0.676,396,1130,439,160,108,434,559
71,Detroit Mercy,37,25,12,0.676,7.83,2.44,10,4,13,0,9,7,2600,2381,,,920,2036,0.452,279,745,0.374,481,706,0.681,467,1292,473,214,105,448,711
72,Drake,28,12,16,0.429,0.83,-0.21,8,10,10,5,2,10,1965,1936,,,668,1449,0.461,201,507,0.396,428,562,0.762,240,934,385,139,64,380,480
73,Drexel,27,15,12,0.556,-4.06,-5.43,12,6,9,2,5,9,2025,1988,,,723,1523,0.475,163,439,0.371,416,610,0.682,316,1047,411,144,51,444,560
74,Duke,39,35,4,0.897,32.18,11.98,13,3,13,2,9,1,3538,2750,,,1217,2530,0.481,407,1057,0.385,697,1002,0.696,538,1505,701,411,196,531,659
75,Duquesne,30,9,21,0.3,-3.14,3.96,3,13,7,6,0,12,2116,2329,,,735,1660,0.443,156,440,0.355,490,702,0.698,352,990,331,196,64,509,594
76,East Carolina,28,14,14,0.5,-4.24,-3.16,6,10,10,3,3,11,2018,2044,,,659,1603,0.411,228,662,0.344,472,651,0.725,295,1002,356,165,47,386,565
77,East Tennessee State,28,18,10,0.643,-3.04,-6.12,13,3,11,2,7,7,2034,1825,,,727,1638,0.444,153,466,0.328,427,693,0.616,408,1095,375,279,90,462,624
78,Eastern Illinois,31,21,10,0.677,0.99,-2.46,11,5,13,0,5,9,2564,2439,,,915,1931,0.474,230,584,0.394,504,650,0.775,359,1124,514,197,116,427,577
79,Eastern Kentucky,26,7,19,0.269,-13.6,-2.73,1,15,6,7,1,12,1895,2099,,,677,1612,0.42,169,476,0.355,372,589,0.632,374,998,335,176,101,451,574
80,Eastern Michigan,28,3,25,0.107,-11.4,-0.76,1,17,3,11,0,14,1672,1970,,,593,1403,0.423,139,455,0.305,347,542,0.64,256,865,314,132,80,433,511
81,Eastern Washington,28,17,11,0.607,0.05,-0.76,11,5,8,4,7,7,2010,1925,,,680,1413,0.481,127,347,0.366,523,716,0.73,250,809,427,213,51,466,596
82,Elon,29,9,20,0.31,-17.92,-9.17,4,10,7,5,1,14,1873,2064,,,669,1523,0.439,171,525,0.326,364,528,0.689,294,893,331,196,92,470,555
83,Evansville,30,14,16,0.467,-1.68,1.77,9,9,10,4,4,9,2066,2146,,,733,1515,0.484,186,478,0.389,414,590,0.702,219,916,515,149,66,454,525
84,Fairfield,28,12,16,0.429,-6.43,-3.51,8,10,5,5,6,9,2069,2151,,,708,1624,0.436,118,410,0.288,535,740,0.723,377,1049,366,224,113,469,568
85,Fairleigh Dickinson,28,13,15,0.464,-11.42,-8.45,10,10,7,4,6,10,1919,2002,,,661,1519,0.435,195,587,0.332,402,667,0.603,345,986,375,211,71,448,513
86,Florida A&M,28,6,22,0.214,-22.79,-10.22,4,14,5,9,1,12,1876,2230,,,621,1563,0.397,165,528,0.313,469,723,0.649,391,956,290,235,100,545,704
87,Florida Atlantic,31,7,24,0.226,-16.07,-3.79,5,13,3,10,3,12,2119,2519,,,761,1928,0.395,206,611,0.337,391,566,0.691,462,1164,414,198,64,534,665
88,Florida International,29,8,21,0.276,-9.16,-0.7,5,11,5,10,2,10,1727,1947,,,608,1444,0.421,142,436,0.326,369,528,0.699,268,801,255,175,26,388,532
89,Florida State,30,9,21,0.3,3.2,10.99,4,12,6,10,2,8,2085,2289,,,742,1739,0.427,148,464,0.319,453,675,0.671,394,1097,389,186,103,448,600
90,Florida,31,24,7,0.774,21.32,7.51,12,4,14,2,8,3,2509,2081,,,849,1764,0.481,256,668,0.383,555,761,0.729,319,1145,538,271,114,451,589
91,Fordham,29,12,17,0.414,0.6,5.32,4,12,8,6,2,10,2148,2287,,,775,1846,0.42,189,635,0.298,409,611,0.669,424,1126,429,261,112,470,587
92,Fresno State,33,26,7,0.788,15.66,5.14,13,3,17,1,6,4,2689,2342,,,954,2030,0.47,241,678,0.355,540,793,0.681,389,1240,592,330,209,551,626
93,Furman,26,10,16,0.385,-7.7,-6.02,5,11,6,6,4,10,1730,1725,,,633,1473,0.43,149,465,0.32,315,484,0.651,303,891,349,179,75,340,490
94,George Mason,30,18,12,0.6,5.12,-0.35,11,5,10,1,6,9,2127,1963,,,784,1705,0.46,142,439,0.323,417,633,0.659,357,1018,411,252,129,429,544
95,George Washington,32,14,18,0.438,8.37,6.3,6,10,9,6,2,9,2470,2404,,,835,1986,0.42,223,680,0.328,577,812,0.711,475,1245,424,256,110,461,753
96,Georgetown,33,25,8,0.758,12.07,1.58,10,6,13,3,7,3,2574,2228,,,924,2115,0.437,186,561,0.332,540,817,0.661,607,1481,547,324,198,550,694
97,Georgia Southern,30,15,15,0.5,-6.58,-5.5,9,7,8,4,5,10,2296,2261,,,839,1908,0.44,181,525,0.345,437,652,0.67,443,1182,405,230,77,463,581
98,Georgia State,34,29,5,0.853,5.25,-3.72,16,2,16,0,10,4,2701,2337,,,929,2068,0.449,276,780,0.354,567,808,0.702,441,1171,449,351,129,435,617
99,Georgia Tech,30,17,13,0.567,14.51,11.78,8,8,12,3,3,8,2269,2187,,,776,1822,0.426,260,700,0.371,457,662,0.69,345,1125,488,238,136,474,645
100,Georgia,31,16,15,0.516,12.67,12.71,9,7,9,4,5,7,2257,2258,,,845,1820,0.464,142,411,0.345,425,632,0.672,397,1193,471,195,149,485,569
101,Gonzaga,33,26,7,0.788,12.57,0.32,13,1,13,1,9,5,2720,2271,,,915,1793,0.51,245,606,0.404,645,947,0.681,369,1265,537,191,135,472,619
102,Grambling,26,8,18,0.308,-19.88,-10.18,8,10,5,4,3,14,1953,2225,,,692,1657,0.418,158,479,0.33,411,584,0.704,350,958,302,196,106,437,560
103,Green Bay,28,11,17,0.393,-2.15,2.56,4,10,8,7,3,9,1632,1764,,,565,1326,0.426,130,330,0.394,372,533,0.698,247,835,288,123,68,361,522
104,Hampton,32,25,7,0.781,-3.67,-10.6,14,4,10,1,11,5,2471,2246,,,850,1846,0.46,200,575,0.348,571,835,0.684,434,1243,449,218,185,489,596
105,Hartford,28,4,24,0.143,-16.83,-5.79,1,17,3,11,1,12,1821,2130,,,628,1539,0.408,168,500,0.336,397,611,0.65,380,968,323,171,67,473,624
106,Harvard,26,14,12,0.538,-6.9,-8.51,7,7,10,3,4,9,1864,1822,,,671,1531,0.438,203,555,0.366,319,473,0.674,287,911,405,260,55,450,559
107,Hawaii,31,17,14,0.548,6.89,7.25,8,8,13,5,2,8,2254,2265,,,797,1703,0.468,177,507,0.349,483,666,0.725,335,999,557,183,74,516,605
108,High Point,28,8,20,0.286,-18.26,-7.98,3,11,8,5,0,15,1681,1903,,,608,1548,0.393,138,473,0.292,327,503,0.65,354,936,328,246,60,476,514
109,Hofstra,31,26,5,0.839,5.11,-5.47,16,2,12,1,11,2,2257,1929,,,784,1657,0.473,167,503,0.332,522,807,0.647,373,1166,414,237,119,511,547
110,Holy Cross,30,22,8,0.733,-0.31,-5.84,10,2,13,1,9,6,2034,1868,,,640,1437,0.445,136,388,0.351,618,940,0.657,388,1155,385,188,157,512,583
111,Houston,29,9,20,0.31,-1.33,4.91,6,10,6,7,1,12,1897,2078,,,644,1549,0.416,105,361,0.291,504,729,0.691,379,1079,321,164,77,463,616
112,Howard,28,10,18,0.357,-19.91,-10.37,8,10,6,4,4,12,1914,2181,,,621,1598,0.389,193,541,0.357,479,672,0.713,323,885,328,198,47,421,614
113,Idaho State,28,14,14,0.5,-2.1,-1.41,10,6,8,6,5,6,2074,2044,,,709,1585,0.447,235,599,0.392,421,559,0.753,287,952,432,145,82,394,559
114,Idaho,27,6,21,0.222,-12.18,-0.02,3,13,5,9,1,12,1720,1992,,,584,1536,0.38,160,505,0.317,392,610,0.643,315,883,296,188,60,396,584
115,Illinois-Chicago,28,11,17,0.393,-0.05,3.55,5,9,9,6,2,10,1901,2002,,,663,1666,0.398,129,365,0.353,446,683,0.653,396,1038,385,165,62,351,543
116,Illinois State,30,21,9,0.7,5.96,0.56,12,6,13,2,7,6,2257,2095,,,766,1655,0.463,155,422,0.367,570,783,0.728,307,1021,416,246,91,414,610
117,Illinois,35,27,8,0.771,23.32,11.38,13,3,13,0,7,4,2725,2307,,,929,2046,0.454,247,678,0.364,620,880,0.705,479,1400,550,269,146,524,772
118,Indiana State,34,22,12,0.647,6.95,2.5,10,8,12,2,5,8,2479,2305,,,861,1872,0.46,213,594,0.359,544,772,0.705,334,1069,521,237,100,402,576
119,Indiana,34,21,13,0.618,17.58,11.05,10,6,13,2,4,6,2408,2186,,,858,1896,0.453,181,500,0.362,511,804,0.636,377,1268,513,231,178,496,650
120,Iona,33,22,11,0.667,0.25,-4.09,12,6,12,2,8,6,2549,2375,,,912,1896,0.481,159,415,0.383,566,822,0.689,378,1239,481,259,183,557,717
121,Iowa State,31,25,6,0.806,15.9,4.87,13,3,16,0,6,4,2451,2115,,,823,1735,0.474,182,436,0.417,623,856,0.728,375,1228,429,190,102,467,636
122,Iowa,35,23,12,0.657,14.24,10.7,7,9,12,4,5,6,2593,2469,,,815,1895,0.43,210,573,0.366,753,1068,0.705,482,1351,474,191,83,520,783
123,IUPUI,29,11,18,0.379,-5.26,-3.37,6,10,7,6,3,11,2057,2008,,,701,1620,0.433,129,394,0.327,526,751,0.7,380,1007,342,220,95,418,536
124,Jackson State,30,7,23,0.233,-18.35,-10.35,7,11,4,5,3,16,2012,2247,,,743,1794,0.414,110,364,0.302,416,632,0.658,420,1145,352,193,68,511,616
125,Jacksonville State,28,9,19,0.321,-14.43,-5.72,6,12,7,4,0,12,1819,2059,,,642,1554,0.413,164,516,0.318,371,567,0.654,376,1033,402,185,92,517,534
126,Jacksonville,28,18,10,0.643,-5.83,-8.31,11,7,12,2,6,7,1962,1784,,,701,1549,0.453,175,481,0.364,385,574,0.671,352,1008,350,224,151,416,474
127,James Madison,29,12,17,0.414,-5.06,-1.85,6,10,9,5,3,11,1880,1973,,,666,1624,0.41,141,456,0.309,407,607,0.671,392,1057,330,184,80,435,560
128,Kansas State,29,11,18,0.379,3.95,8.4,4,12,8,7,2,10,1843,1972,,,669,1625,0.412,98,299,0.328,407,625,0.651,367,1098,349,157,94,454,563
129,Kansas,33,26,7,0.788,20.23,9.03,12,4,14,1,8,4,2707,2286,,,1002,1996,0.502,183,465,0.394,520,789,0.659,443,1407,641,217,170,532,648
130,Kent State,34,24,10,0.706,8.69,1.44,13,5,10,2,7,5,2390,2117,,,823,1917,0.429,180,516,0.349,564,739,0.763,403,1103,429,233,105,346,671
131,Kentucky,34,24,10,0.706,20.27,11.06,12,4,11,1,6,6,2713,2400,,,988,2051,0.482,245,708,0.346,492,751,0.655,464,1311,539,229,151,513,631
132,La Salle,29,12,17,0.414,2.21,4.79,5,11,7,4,3,12,2011,2086,,,712,1728,0.412,206,619,0.333,381,558,0.683,413,1080,373,167,118,419,467
133,Lafayette,28,12,16,0.429,-8.83,-7.45,4,8,7,5,4,9,2110,2111,,,709,1629,0.435,225,637,0.353,467,639,0.731,308,933,434,245,121,418,592
134,Lamar,27,9,18,0.333,-16.83,-8.94,7,13,8,5,1,13,1696,1875,,,588,1421,0.414,146,463,0.315,374,601,0.622,314,968,266,138,74,416,545
135,Lehigh,29,13,16,0.448,-10.3,-8.33,6,6,8,5,4,11,2036,2034,,,672,1567,0.429,168,499,0.337,524,720,0.728,331,1106,405,234,120,571,608
136,Liberty,28,13,15,0.464,-13.62,-9.7,5,9,9,4,3,10,1847,1856,,,676,1594,0.424,58,231,0.251,437,660,0.662,391,1054,371,299,75,500,567
137,Long Beach State,31,18,13,0.581,-1.92,-0.1,10,6,10,4,6,7,2325,2313,,,824,1826,0.451,178,534,0.333,499,796,0.627,402,1142,421,256,71,473,618
138,Long Island University,28,12,16,0.429,-14.4,-8.57,12,8,8,5,4,10,1899,2062,,,682,1654,0.412,181,523,0.346,354,467,0.758,297,953,322,218,113,459,518
139,Louisiana,29,16,13,0.552,0.58,-0.46,10,6,9,3,5,7,2226,2161,,,809,1795,0.451,202,617,0.327,406,675,0.601,406,1064,473,210,81,474,630
140,Louisiana-Monroe,28,11,17,0.393,-14.11,-6.95,8,12,9,4,2,13,2023,2150,,,707,1651,0.428,198,550,0.36,411,650,0.632,348,1031,427,205,151,525,546
141,Louisiana State,29,13,16,0.448,10.69,7.58,2,14,10,7,2,8,2069,1979,,,720,1624,0.443,194,544,0.357,435,629,0.692,335,1020,438,257,65,454,507
142,Louisiana Tech,29,17,12,0.586,-1.23,-3.87,10,6,9,3,7,7,1982,1869,,,693,1521,0.456,155,468,0.331,441,646,0.683,318,1003,368,188,58,432,519
143,Louisville,31,12,19,0.387,2.83,8.67,8,8,6,10,5,7,2156,2337,,,763,1848,0.413,190,535,0.355,440,662,0.665,416,1081,436,189,131,437,667
144,Loyola (IL),28,7,21,0.25,-6.69,0.92,2,12,7,8,0,11,1932,2145,,,736,1709,0.431,130,434,0.3,330,502,0.657,404,1047,409,166,88,419,555
145,Loyola Marymount,28,9,19,0.321,-6.75,-0.23,5,9,5,7,4,11,1870,2023,,,655,1556,0.421,121,397,0.305,439,648,0.677,368,1021,396,153,56,440,577
146,Loyola (MD),29,6,23,0.207,-13.53,-4.66,2,16,4,7,0,15,1798,2055,,,636,1542,0.412,173,472,0.367,353,568,0.621,305,1016,384,161,104,461,520
147,Maine,29,18,11,0.621,-4.68,-6.51,10,8,10,2,7,8,2273,2193,,,781,1687,0.463,194,573,0.339,517,717,0.721,375,1102,459,221,78,466,581
148,Manhattan,29,14,15,0.483,-0.82,-3.89,11,7,9,3,5,9,2082,1993,,,726,1700,0.427,159,504,0.315,471,618,0.762,355,971,416,294,67,397,667
149,Marist,30,17,13,0.567,-1.87,-3.94,11,7,13,2,3,10,2119,2057,,,759,1818,0.417,193,568,0.34,408,602,0.678,377,1055,470,237,113,384,582
150,Marquette,29,15,14,0.517,6.78,6.61,9,7,10,6,4,7,1902,1897,,,651,1516,0.429,140,409,0.342,460,646,0.712,358,989,325,144,67,396,578
151,Marshall,27,18,9,0.667,5.49,0.81,12,6,13,1,5,6,2062,1882,,,732,1587,0.461,167,504,0.331,431,601,0.717,320,1018,402,166,114,345,479
152,Maryland-Baltimore County,29,18,11,0.621,-5.52,-9.66,13,7,11,4,6,6,2259,2139,,,795,1761,0.451,136,430,0.316,533,767,0.695,427,1167,418,217,96,456,626
153,Maryland-Eastern Shore,28,12,16,0.429,-18.23,-9.66,10,8,7,3,5,12,1862,2062,,,676,1638,0.413,166,517,0.321,344,530,0.649,379,988,318,191,48,488,645
154,Maryland,36,25,11,0.694,23.82,10.99,10,6,11,3,6,4,3067,2605,,,1120,2313,0.484,205,540,0.38,622,894,0.696,543,1478,692,322,213,523,713
155,Massachusetts,30,15,15,0.5,7.88,8.05,11,5,7,4,7,9,2040,2045,,,713,1698,0.42,160,486,0.329,454,684,0.664,389,1227,399,189,152,,
156,McNeese State,31,22,9,0.71,-1.39,-8.42,17,3,13,1,8,7,2580,2309,,,909,2046,0.444,221,624,0.354,541,761,0.711,422,1177,415,328,171,415,607
157,Memphis,36,21,15,0.583,13.2,7.09,10,6,12,5,6,6,2703,2445,,,965,2208,0.437,196,573,0.342,577,908,0.635,531,1437,557,231,183,498,736
