Rk,School,G,W 1996,L 1996,W-L% 1996,SRS,SOS,W 1996 Conf,L 1996 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
166,Montana,32,21,11,0.656,0.54,-3.17,11,5,,,,,2339,2192,,,870,1858,0.468,155,392,0.395,444,703,0.632,438,1216,484,262,92,533,599
167,Morehead State,27,8,19,0.296,-16.11,-7.15,6,12,,,,,2206,2346,,,783,1952,0.401,257,788,0.326,383,564,0.679,492,1134,419,238,99,404,621
168,Morgan State,27,9,18,0.333,-15.68,-7.61,8,10,,,,,1829,2047,,,670,1640,0.409,157,492,0.319,332,567,0.586,407,1007,351,256,89,518,605
169,Mount St. Mary's,27,14,13,0.519,-6.11,-5.71,10,8,,,,,1943,1954,,,707,1699,0.416,219,613,0.357,310,478,0.649,396,1020,386,182,96,386,539
170,Murray State,30,20,10,0.667,-4.24,-8.17,12,6,,,,,2359,2174,,,839,1876,0.447,192,535,0.359,489,656,0.745,413,1172,461,217,69,375,607
171,Navy,29,20,9,0.69,-3.56,-7.04,10,2,,,,,2097,1956,,,769,1777,0.433,149,442,0.337,410,602,0.681,456,1131,458,243,51,450,645
172,Nebraska,33,18,15,0.545,9.7,8.15,7,9,,,,,2407,2356,,,895,1927,0.464,113,349,0.324,504,752,0.67,487,1295,448,298,202,585,695
173,Nevada-Las Vegas,32,22,10,0.688,7.73,3.45,11,5,,,,,2340,2203,,,814,1881,0.433,154,511,0.301,558,849,0.657,460,1315,450,232,185,518,582
174,Nevada,31,21,10,0.677,3.72,0.49,12,4,,,,,2310,2203,,,822,1748,0.47,214,577,0.371,452,631,0.716,343,1096,509,167,54,446,563
175,New Hampshire,27,7,20,0.259,-13.53,-3.3,5,13,,,,,1590,1866,,,592,1446,0.409,146,455,0.321,260,428,0.607,260,864,332,118,58,454,589
176,New Mexico State,28,19,9,0.679,7.14,0.3,12,4,,,,,2235,2006,,,774,1589,0.487,222,570,0.389,465,661,0.703,340,1000,350,221,59,421,480
177,New Mexico,33,25,8,0.758,14.67,3.67,11,5,,,,,2502,2097,,,855,1781,0.48,245,656,0.373,547,760,0.72,370,1180,528,232,131,428,536
178,New Orleans,29,22,7,0.759,4.74,-3.95,14,4,,,,,2075,1823,,,728,1580,0.461,179,510,0.351,440,686,0.641,,1040,417,220,103,406,565
179,Niagara,28,11,17,0.393,-7.85,-2.77,5,9,,,,,1950,2092,,,695,1586,0.438,150,488,0.307,410,609,0.673,360,1016,417,225,96,536,552
180,Nicholls State,26,10,16,0.385,-13.06,-6.64,7,9,,,,,2037,2116,,,723,1651,0.438,213,599,0.356,378,533,0.709,333,909,389,197,79,368,529
181,North Carolina-Asheville,28,18,10,0.643,-7.11,-5.41,11,3,,,,,1930,1937,,,690,1480,0.466,114,352,0.324,436,670,0.651,306,995,405,250,117,485,476
182,North Carolina A&T,28,15,13,0.536,-9.63,-10.83,11,7,,,,,2015,1965,,,735,1676,0.439,141,449,0.314,404,632,0.639,428,1053,373,216,71,447,564
183,North Carolina-Greensboro,30,10,20,0.333,-9.74,-4.14,6,8,,,,,1896,2064,,,663,1592,0.416,188,511,0.368,382,575,0.664,373,1016,354,187,74,445,570
184,North Carolina State,32,17,15,0.531,14.26,10.87,4,12,,,,,1914,1749,,,692,1612,0.429,193,534,0.361,337,519,0.649,314,939,339,259,47,421,530
185,North Carolina-Wilmington,30,16,14,0.533,-1.84,0.3,10,6,,,,,1767,1830,,,667,1539,0.433,140,381,0.367,293,449,0.653,290,901,348,191,42,358,510
186,North Carolina,35,28,7,0.8,22.8,12.09,11,5,,,,,2709,2334,,,1018,2124,0.479,188,506,0.372,485,713,0.68,528,1455,632,261,142,495,547
187,North Texas,26,10,16,0.385,-5.74,0.18,5,11,,,,,1740,1825,,,645,1472,0.438,167,470,0.355,283,425,0.666,265,893,350,188,49,436,429
188,Northeastern Illinois,28,16,12,0.571,-4.58,-4.43,8,8,,,,,2125,2092,,,735,1790,0.411,237,649,0.365,418,624,0.67,,1017,426,262,58,409,694
189,Northeastern,27,7,20,0.259,-12.22,-3.36,6,12,,,,,1720,1959,,,603,1520,0.397,130,409,0.318,384,555,0.692,396,985,301,168,61,477,536
190,Northern Arizona,28,21,7,0.75,1.87,-5.17,14,2,,,,,2176,1944,,,763,1478,0.516,221,527,0.419,429,593,0.723,234,932,490,182,77,519,488
191,Northern Illinois,27,12,15,0.444,-4.86,-2.16,6,10,,,,,1840,1883,,,678,1618,0.419,154,475,0.324,330,488,0.676,391,1009,376,163,71,363,507
192,Northern Iowa,28,16,12,0.571,5.8,4.05,11,7,,,,,1996,1947,,,692,1574,0.44,143,414,0.345,469,639,0.734,350,973,364,228,90,413,544
193,Northwestern State,28,13,15,0.464,-10.82,-9.34,8,8,,,,,2040,2041,,,736,1742,0.423,189,493,0.383,379,554,0.684,468,1110,452,228,48,500,638
194,Northwestern,29,7,22,0.241,0.46,8.01,2,16,,,,,1717,1936,,,624,1489,0.419,135,465,0.29,334,550,0.607,346,987,386,188,61,513,546
195,Notre Dame,30,16,14,0.533,9.43,8.16,8,10,,,,,2129,2091,,,755,1640,0.46,152,458,0.332,467,698,0.669,336,1167,510,220,93,548,584
196,Ohio State,27,10,17,0.37,8.4,8.66,5,13,,,,,1887,1894,,,706,1513,0.467,123,364,0.338,352,528,0.667,317,858,445,191,48,452,572
197,Ohio,27,17,10,0.63,4.12,1.58,12,6,,,,,1984,1904,,,742,1550,0.479,117,307,0.381,383,588,0.651,390,1015,364,204,73,440,524
198,Oklahoma State,32,17,15,0.531,6.95,6.98,7,9,,,,,2222,2223,,,827,1739,0.476,178,492,0.362,390,564,0.691,385,1119,496,193,72,496,571
199,Oklahoma,30,19,11,0.633,13.96,5.03,9,7,,,,,2228,1960,,,751,1741,0.431,194,552,0.351,532,735,0.724,428,1054,398,262,97,425,637
200,Old Dominion,33,22,11,0.667,3.73,-0.45,10,6,,,,,2343,2205,,,842,1894,0.445,175,547,0.32,484,731,0.662,452,1286,491,265,233,502,585
201,Oral Roberts,28,21,7,0.75,7.46,-1.85,,,,,,,2106,1810,,,775,1596,0.486,172,441,0.39,384,622,0.617,348,931,469,262,116,475,550
202,Oregon State,27,7,20,0.259,2.09,11.05,3,15,,,,,1864,2054,,,666,1531,0.435,149,459,0.325,383,619,0.619,348,982,364,189,90,521,571
203,Oregon,28,17,11,0.607,13.55,9.4,8,10,,,,,2136,2005,,,757,1662,0.455,196,546,0.359,426,655,0.65,362,1011,402,247,74,456,564
204,Pacific,30,24,6,0.8,8.68,-2.43,12,4,,,,,2186,1800,,,763,1617,0.472,246,637,0.386,414,622,0.666,334,1038,499,205,79,400,530
205,Penn State,27,10,17,0.37,3.75,9.16,3,15,,,,,1634,1780,,,579,1384,0.418,125,371,0.337,351,518,0.678,335,927,315,152,131,462,460
206,Pennsylvania,26,12,14,0.462,-2.81,-1.43,8,6,,,,,1740,1776,,,592,1388,0.427,192,530,0.362,364,531,0.685,223,825,318,163,72,344,500
207,Pepperdine,27,6,21,0.222,-5.79,0.21,4,10,,,,,1632,1770,,,599,1442,0.415,117,380,0.308,317,527,0.602,310,902,327,197,69,444,555
208,Pittsburgh,33,18,15,0.545,9.18,8.81,10,8,,,,,2285,2228,,,823,1961,0.42,179,537,0.333,460,714,0.644,495,1204,449,333,155,583,680
209,Portland,27,9,18,0.333,-6.61,-0.09,4,10,,,,,1811,1954,,,636,1462,0.435,135,402,0.336,404,577,0.7,294,819,361,184,52,454,542
210,Prairie View,27,10,17,0.37,-21.95,-7.99,7,7,,,,,1947,2186,,,715,1736,0.412,131,450,0.291,386,656,0.588,437,1126,325,265,64,544,654
211,Princeton,28,24,4,0.857,7.18,-3.01,14,0,,,,,1813,1496,,,631,1262,0.5,244,651,0.375,307,429,0.716,164,705,394,202,49,326,502
212,Providence,36,24,12,0.667,14.18,8.32,10,8,,,,,2755,2525,,1460,969,2168,0.447,209,622,0.336,608,841,0.723,478,1342,580,336,138,559,720
213,Purdue,30,18,12,0.6,12.24,10.91,12,6,,,,,2162,2122,,,727,1717,0.423,172,508,0.339,536,741,0.723,422,1071,442,250,116,494,503
214,Radford,28,15,13,0.536,-8.83,-6.13,8,6,,,,,2047,2072,,,733,1587,0.462,214,528,0.405,367,516,0.711,318,910,449,200,104,425,559
215,Rhode Island,30,20,10,0.667,16.5,6.4,12,4,,,,,2420,2117,,,887,1925,0.461,205,565,0.363,441,641,0.688,437,1172,483,263,145,397,589
216,Rice,27,12,15,0.444,2.03,3.83,6,10,,,,,1799,1793,,,665,1531,0.434,120,352,0.341,349,516,0.676,355,994,412,199,94,420,538
217,Richmond,28,13,15,0.464,-0.3,-1.4,7,9,,,,,1926,1895,,,682,1616,0.422,168,515,0.326,394,586,0.672,388,1070,344,156,100,404,523
218,Rider,28,14,14,0.5,-6.25,-6.95,10,8,,,,,1989,1983,,,680,1480,0.459,145,436,0.333,484,694,0.697,351,1006,428,183,90,493,549
219,Robert Morris,27,4,23,0.148,-15.34,-4.75,3,15,,,,,1785,2071,,,635,1492,0.426,166,421,0.394,349,526,0.663,297,923,384,161,47,446,559
220,Rutgers,27,11,16,0.407,2.68,7.13,5,13,,,,,1739,1859,,,592,1541,0.384,174,515,0.338,381,556,0.685,371,963,294,205,92,412,549
221,Sacramento State,26,3,23,0.115,-20.69,-0.95,2,14,,,,,1553,2029,,,563,1549,0.363,160,534,0.3,267,433,0.617,367,939,301,171,75,448,530
222,Saint Francis (PA),27,12,15,0.444,-8.11,-7.03,9,9,,,,,1885,1914,,,634,1526,0.415,155,452,0.343,462,641,0.721,390,1074,367,129,98,492,493
223,Saint Joseph's,33,26,7,0.788,12.96,7.71,13,3,,,,,2351,2178,,,782,1897,0.412,276,743,0.371,511,728,0.702,427,1190,461,239,79,408,615
224,Saint Louis,29,11,18,0.379,-0.55,3.24,4,10,,,,,1677,1787,,,573,1566,0.366,147,504,0.292,384,596,0.644,364,964,336,209,37,358,568
225,Saint Mary's (CA),31,23,8,0.742,3.21,-0.89,10,4,,,,,2188,2017,,,739,1575,0.469,209,573,0.365,501,738,0.679,333,1067,523,200,128,496,575
226,Saint Peter's,28,13,15,0.464,-7.34,-4.55,9,5,,,,,1662,1740,,,599,1433,0.418,69,255,0.271,395,595,0.664,320,932,338,256,85,498,595
227,Sam Houston State,26,8,18,0.308,-15.52,-5.52,7,9,,,,,1679,1939,,,560,1266,0.442,169,506,0.334,390,566,0.689,244,804,369,145,45,462,559
228,Samford,28,19,9,0.679,-11.31,-12.88,11,5,,,,,1930,1861,,,623,1430,0.436,219,601,0.364,465,647,0.719,281,1044,373,99,66,411,495
229,San Diego State,27,12,15,0.444,-2.13,1.6,4,12,,,,,2054,2134,,,670,1611,0.416,186,554,0.336,528,748,0.706,348,914,326,221,71,386,535
230,San Diego,28,17,11,0.607,2.82,-0.88,8,6,,,,,2013,1871,,,685,1452,0.472,165,437,0.378,478,673,0.71,308,947,413,198,75,425,549
231,San Francisco,29,16,13,0.552,-0.21,-0.6,9,5,,,,,1987,1974,,,700,1507,0.464,155,417,0.372,432,622,0.695,369,988,376,159,57,445,515
232,San Jose State,27,13,14,0.481,-0.35,4.15,5,11,,,,,1825,1929,,,663,1576,0.421,108,369,0.293,391,576,0.679,385,956,351,199,64,416,536
233,Santa Clara,27,16,11,0.593,3.27,0.9,10,4,,,,,1915,1851,,,666,1569,0.424,191,575,0.332,392,585,0.67,371,949,395,207,20,396,563
234,Seton Hall,28,10,18,0.357,3.87,9.24,5,13,,,,,1908,2049,,,649,1713,0.379,211,623,0.339,399,618,0.646,390,1051,352,253,135,467,580
235,Siena,27,9,18,0.333,-8.54,-3.88,4,10,,,,,1768,1894,,,602,1553,0.388,195,572,0.341,369,533,0.692,359,1023,355,174,75,445,538
236,South Alabama,30,23,7,0.767,4.03,-4.51,14,4,,,,,1987,1699,,,681,1526,0.446,128,347,0.369,497,711,0.699,407,1131,376,186,115,406,517
237,South Carolina State,28,14,14,0.5,-11.6,-9.4,12,6,,,,,1898,1965,,,643,1571,0.409,154,448,0.344,458,682,0.672,414,1064,256,205,59,436,557
238,South Carolina,32,24,8,0.75,14.39,7.01,15,1,,,,,2371,2133,,,793,1758,0.451,229,618,0.371,556,800,0.695,403,1178,425,225,100,452,529
239,South Florida,27,8,19,0.296,-3.96,2.23,2,12,,,,,1613,1780,,,556,1390,0.4,124,454,0.273,377,564,0.668,263,898,317,207,80,420,553
240,Southeast Missouri State,30,12,18,0.4,-10.05,-5.12,9,9,,,,,2153,2264,,,805,1846,0.436,124,421,0.295,419,676,0.62,441,1216,395,220,126,553,635
241,Southeastern Louisiana,28,10,18,0.357,-19.29,-12.41,7,9,,,,,2054,2211,,,709,1765,0.402,199,660,0.302,437,636,0.687,395,1121,321,160,82,476,587
242,Southern California,28,17,11,0.607,13.38,10.09,12,6,,,,,2229,2137,,,755,1711,0.441,180,520,0.346,539,771,0.699,423,1045,416,259,83,522,617
243,Southern Illinois,30,13,17,0.433,2.81,3.41,6,12,,,,,2183,2201,,,800,1809,0.442,247,698,0.354,336,517,0.65,390,1123,476,219,69,479,572
244,Southern Methodist,28,16,12,0.571,2.4,1.73,7,9,,,,,1911,1837,,,677,1609,0.421,163,519,0.314,394,574,0.686,376,1005,346,208,59,325,449
245,Southern Mississippi,27,12,15,0.444,0.25,0.77,6,8,,,,,1650,1664,,,589,1371,0.43,81,258,0.314,391,571,0.685,311,985,321,155,80,426,438
246,Southern Utah,26,9,17,0.346,-8.03,1.75,,,,,,,1632,1746,,,614,1417,0.433,128,406,0.315,276,440,0.627,284,867,345,210,77,424,529
247,Southern,27,10,17,0.37,-18.56,-11.38,5,9,,,,,2173,2270,,,804,1870,0.43,163,524,0.311,402,636,0.632,413,1040,408,285,61,435,583
248,St. Bonaventure,28,14,14,0.5,5.29,5.04,5,11,,,,,1957,1950,,,697,1748,0.399,168,555,0.303,395,604,0.654,421,1051,381,267,130,393,590
249,St. Francis (NY),28,13,15,0.464,-13.31,-9.13,7,11,,,,,1821,1938,,,639,1566,0.408,162,520,0.312,381,539,0.707,327,968,298,197,160,424,541
250,St. John's (NY),27,13,14,0.481,8.38,8.27,8,10,,,,,1815,1812,,,590,1420,0.415,96,351,0.274,539,801,0.673,436,1156,348,170,83,511,519
251,Stanford,30,22,8,0.733,19.73,9.05,12,6,,,,,2427,2071,,,822,1835,0.448,222,570,0.389,561,752,0.746,439,1206,534,208,117,418,590
252,Stephen F. Austin,27,12,15,0.444,-14,-8.12,8,8,,,,,2048,2099,,,706,1661,0.425,164,502,0.327,472,728,0.648,406,1087,460,313,69,553,559
253,Stetson,27,9,18,0.333,-15.06,-9.02,5,11,,,,,1680,1801,,,545,1275,0.427,127,354,0.359,463,646,0.717,294,894,321,147,56,435,518
254,Syracuse,32,19,13,0.594,12.88,6.97,9,9,,,,,2397,2208,,,878,2017,0.435,233,639,0.365,408,636,0.642,456,1258,516,318,148,486,609
255,Temple,31,20,11,0.645,14.68,9.04,10,6,,,,,2055,1880,,,713,1790,0.398,180,619,0.291,449,678,0.662,491,1211,348,251,117,326,420
256,Tennessee-Martin,27,11,16,0.407,-10.6,-7.04,8,10,,,,,1842,1910,,,684,1497,0.457,138,412,0.335,336,488,0.689,295,917,451,269,62,513,477
257,Tennessee State,27,9,18,0.333,-11.55,-5.99,7,11,,,,,1986,2136,,,729,1769,0.412,211,625,0.338,317,503,0.63,346,988,372,243,103,402,528
258,Tennessee Tech,28,15,13,0.536,-8.27,-7.85,10,8,,,,,2121,2039,,,796,1671,0.476,171,455,0.376,358,564,0.635,372,1158,414,198,171,480,495
259,Tennessee,27,11,16,0.407,1.85,6.22,4,12,,,,,1545,1663,,,517,1316,0.393,97,308,0.315,414,597,0.693,335,989,294,169,115,503,535
260,Texas A&M,27,9,18,0.333,2.43,5.66,3,13,,,,,1754,1841,,,647,1528,0.423,123,364,0.338,337,545,0.618,356,1004,407,233,83,471,600
261,Texas-Arlington,27,12,15,0.444,-15.3,-8.18,8,8,,,,,1772,1921,,,637,1540,0.414,180,530,0.34,318,529,0.601,384,976,333,176,56,421,469
262,Texas Christian,35,22,13,0.629,10.34,4,7,9,,,,,2931,2709,,,1074,2445,0.439,236,674,0.35,547,750,0.729,581,1462,556,287,159,476,663
263,Texas-El Paso,26,13,13,0.5,2.43,5.3,6,10,,,,,1746,1734,,,575,1368,0.42,147,429,0.343,449,618,0.727,300,910,321,141,73,346,517
264,Texas-Rio Grande Valley,28,3,25,0.107,-17.33,-2.6,1,17,,,,,1554,1902,,,544,1417,0.384,136,481,0.283,330,549,0.601,355,845,337,187,36,478,520
265,Texas-San Antonio,26,9,17,0.346,-14.48,-8.28,4,12,,,,,1946,2069,,,683,1532,0.446,163,442,0.369,417,627,0.665,320,913,404,221,73,445,560
266,Texas Southern,28,12,16,0.429,-15.27,-10,6,8,,,,,2014,2130,,,703,1752,0.401,174,617,0.282,434,647,0.671,431,1081,350,190,51,415,584
267,Texas State,29,16,13,0.552,-7.55,-7.73,10,6,,,,,2045,2014,,,698,1579,0.442,162,447,0.362,487,690,0.706,356,1098,331,186,64,478,627
268,Texas Tech,28,19,9,0.679,12.51,6.72,10,6,,,,,2243,2081,,,779,1646,0.473,201,495,0.406,484,683,0.709,371,1119,453,161,97,450,491
269,Texas,30,18,12,0.6,12.33,9.46,10,6,,,,,2290,2204,,,781,1891,0.413,222,690,0.322,506,741,0.683,455,1165,384,280,132,462,686
270,Toledo,27,13,14,0.481,-0.03,-0.07,6,12,,,,,1940,1906,,,655,1409,0.465,167,448,0.373,463,678,0.683,342,978,355,146,59,466,523
271,Towson,28,9,19,0.321,-7.51,-3.12,5,13,,,,,2087,2210,,,720,1535,0.469,153,437,0.35,494,708,0.698,337,988,392,216,58,511,581
272,Troy,27,16,11,0.593,-9.07,-7.04,10,6,,,,,2137,2180,,,758,1816,0.417,239,692,0.345,382,570,0.67,379,1073,386,215,80,422,452
273,Tulane,31,20,11,0.645,7.97,3,11,3,,,,,2297,2093,,,823,1726,0.477,166,495,0.335,485,763,0.636,387,1117,502,323,173,543,570
274,Tulsa,34,24,10,0.706,14.99,5.52,12,4,,,,,2463,2141,,,844,1925,0.438,222,650,0.342,553,839,0.659,516,1393,516,270,127,555,642
275,UCLA,32,24,8,0.75,16.48,10.29,15,3,,,,,2558,2360,,,932,1791,0.52,125,364,0.343,569,848,0.671,386,1207,533,259,123,574,566
276,Utah State,29,20,9,0.69,4.25,-0.98,12,4,,,,,1990,1781,,,695,1451,0.479,106,318,0.333,494,724,0.682,368,1085,360,138,26,411,466
277,Utah,33,29,4,0.879,17.56,5.44,15,1,,,,,2456,2035,,,886,1785,0.496,166,463,0.359,518,714,0.725,357,1250,574,205,108,464,596
278,Valparaiso,31,24,7,0.774,3.71,-4.98,13,3,,,,,2356,2048,,,838,1782,0.47,187,481,0.389,493,732,0.673,443,1184,481,247,86,472,674
279,Vanderbilt,31,19,12,0.613,11.47,7.7,9,7,,,,,2156,2030,,,708,1593,0.444,177,514,0.344,563,797,0.706,329,987,458,301,60,485,520
280,Vermont,27,14,13,0.519,-8.86,-6.51,7,11,,,,,1853,1908,,,638,1633,0.391,169,543,0.311,408,633,0.645,374,1040,355,198,116,388,511
281,Villanova,34,24,10,0.706,16.64,9.45,12,6,,,,,2552,2309,,,892,1931,0.462,184,562,0.327,584,842,0.694,513,1379,516,287,207,555,638
282,Virginia Commonwealth,27,14,13,0.519,2.03,-0.12,9,7,,,,,1910,1852,,,689,1507,0.457,160,437,0.366,372,571,0.651,345,1016,434,186,91,402,463
283,VMI,28,12,16,0.429,-11.41,-4.77,7,7,,,,,2170,2187,,,772,1847,0.418,198,577,0.343,428,635,0.674,384,1031,351,280,77,414,610
284,Virginia Tech,31,15,16,0.484,6.4,5.1,7,9,,,,,1934,1867,,,689,1580,0.436,123,354,0.347,433,651,0.665,348,999,418,230,70,416,533
285,Virginia,31,18,13,0.581,14.09,11.38,7,9,,,,,2099,2015,,,752,1763,0.427,205,566,0.362,390,579,0.674,398,1148,387,168,133,388,556
286,Wagner,27,10,17,0.37,-11.17,-6.76,7,11,,,,,1952,2071,,,683,1712,0.399,152,454,0.335,434,598,0.726,378,1030,390,222,94,420,555
287,Wake Forest,31,24,7,0.774,21.21,10.53,11,5,,,,,2138,1807,,,733,1575,0.465,202,557,0.363,470,681,0.69,343,1189,403,129,182,454,547
288,Washington State,30,13,17,0.433,8.06,7.71,5,13,,,,,2244,2224,,,803,1749,0.459,193,486,0.397,445,659,0.675,378,1065,445,203,105,486,628
289,Washington,28,17,11,0.607,10.64,8.09,10,8,,,,,2106,2024,,,739,1530,0.483,134,367,0.365,494,708,0.698,364,1039,473,206,106,576,522
290,Weber State,28,15,13,0.536,-3.65,-2.46,9,7,,,,,2191,2223,,,773,1679,0.46,204,546,0.374,441,639,0.69,344,1007,474,207,57,445,627
291,West Virginia,31,21,10,0.677,14.47,7.38,11,7,,,,,2502,2282,,,940,1982,0.474,144,435,0.331,478,739,0.647,478,1231,529,309,108,480,544
292,Western Carolina,27,14,13,0.519,-11.07,-4.45,7,7,,,,,1990,2011,,,693,1527,0.454,113,315,0.359,491,671,0.732,340,983,377,198,65,479,505
293,Western Illinois,29,19,10,0.655,-1.3,-5.71,11,5,,,,,2191,2014,,,820,1657,0.495,186,473,0.393,365,585,0.624,366,1074,539,208,91,458,507
294,Western Kentucky,27,12,15,0.444,-4.66,-1.12,9,9,,,,,1900,1967,,,679,1592,0.427,200,583,0.343,342,433,0.79,312,847,375,191,58,390,557
295,Western Michigan,28,14,14,0.5,-0.4,0.81,9,9,,,,,1874,1908,,,671,1464,0.458,126,323,0.39,406,559,0.726,277,894,347,201,70,0,526
296,Wichita State,27,14,13,0.519,5.88,1.66,8,10,,,,,1815,1701,,,624,1477,0.422,191,556,0.344,376,554,0.679,367,1008,393,176,43,402,590
297,William & Mary,28,12,16,0.429,-3.6,-1.15,8,8,,,,,1831,1878,,,643,1603,0.401,168,530,0.317,377,575,0.656,379,1006,321,173,90,0,524
298,Winthrop,27,12,15,0.444,-15.05,-7.05,5,9,,,,,1925,1942,,,683,1597,0.428,166,509,0.326,393,624,0.63,356,1044,377,222,110,0,549
299,Wisconsin,28,18,10,0.643,13.2,9.41,11,7,,,,,1654,1548,,,570,1391,0.41,137,406,0.337,377,569,0.663,320,951,332,187,97,422,564
300,Wofford,27,7,20,0.259,-15.4,-4.07,,,,,,,1754,1988,,,617,1632,0.378,189,589,0.321,331,525,0.63,347,894,308,173,52,0,615
301,Wright State,27,7,20,0.259,-6.83,0.29,5,11,,,,,1763,1910,,,671,1550,0.433,164,464,0.353,257,362,0.71,308,829,368,180,36,0,406
302,Wyoming,28,12,16,0.429,2.13,2.68,8,8,,,,,2023,2029,,,640,1509,0.424,171,508,0.337,572,776,0.737,358,899,330,152,92,0,561
303,Xavier,29,23,6,0.793,16.14,5.28,13,3,,,,,2413,2098,,1190,838,1717,0.488,153,454,0.337,584,806,0.725,430,1103,532,318,80,556,578
304,Yale,26,10,16,0.385,-11.38,-6.7,3,11,,,,,1640,1732,,,585,1400,0.418,144,424,0.34,326,496,0.657,300,918,309,191,61,0,478
305,Youngstown State,27,9,18,0.333,-10.49,-7.1,4,12,,,,,1713,1778,,,599,1443,0.415,157,474,0.331,358,520,0.688,333,913,326,144,39,0,439
